@relation weka_TrainingData_driverHabit_park_df_clustered

@attribute Instance_number numeric
@attribute before numeric
@attribute after numeric
@attribute avg numeric
@attribute max numeric
@attribute distance numeric
@attribute second numeric
@attribute Cluster {cluster0,cluster1,cluster2,cluster3,cluster4,cluster5,cluster6}

@data
857,19.8,0,-3.3,-5.399999,20.999999,7,cluster4
858,15.299999,9.9,-5.399999,-5.399999,7,2,cluster5
859,29.699999,14.4,-3.825,-5.399999,29.249999,5,cluster4
860,18.9,8.099999,-3.6,-5.399999,14.499999,4,cluster5
861,30.599998,9.9,-3.45,-5.399999,35.999999,7,cluster4
862,19.8,2.7,-3.42,-5.399999,16,6,cluster5
863,34.2,20.699999,-3.375,-5.399999,38.999999,5,cluster4
864,15.299999,0,-3.06,-5.399999,14.749999,6,cluster5
865,24.3,3.6,-2.5875,-5.399999,30.999999,9,cluster4
866,13.5,6.3,-2.4,-5.399999,11,4,cluster5
867,14.4,7.2,-2.4,-5.399999,13.25,4,cluster5
868,27,15.299999,-2.34,-5.399999,36.499999,6,cluster4
869,32.399998,0,-2.16,-5.399999,63.999998,16,cluster0
870,59.399998,54,-5.399998,-5.399998,31.499999,2,cluster6
871,41.399998,23.4,-3.6,-5.399998,51.499999,6,cluster4
872,63.899998,53.1,-3.599999,-5.399998,63.749999,4,cluster6
873,47.699997,28.8,-2.7,-5.399998,86.749998,8,cluster6
874,36,18,-2.25,-5.399998,65.249999,9,cluster4
875,61.199997,38.7,-1.875,-5.399998,173.249997,13,cluster6
876,71.099998,45,-2.61,-5.399998,177.749996,11,cluster6
877,54,41.399998,-2.52,-5.399998,79.749997,6,cluster6
878,51.299999,33.299999,-2.25,-5.399998,106.499997,9,cluster6
879,39.599998,29.699999,-1.98,-5.399998,57.249998,6,cluster4
880,62.1,55.8,-3.15,-5.399997,49.749999,3,cluster6
881,45,22.5,-2.8125,-4.500002,87.999999,9,cluster6
882,36.899998,27,-2.475,-4.500002,43.749999,5,cluster4
883,36.899998,28.799999,-2.025,-4.500002,45.999999,5,cluster4
884,19.8,15.299999,-4.500001,-4.500001,9.75,2,cluster5
885,17.1,0,-4.275,-4.500001,11.749999,5,cluster5
886,27.9,15.299999,-4.2,-4.500001,24.25,4,cluster4
887,34.2,22.5,-3.9,-4.500001,30.999999,4,cluster4
888,26.099998,6.3,-3.3,-4.500001,34.249999,7,cluster4
889,20.699999,3.6,-2.85,-4.500001,24.249999,7,cluster4
890,23.4,15.299999,-2.7,-4.500001,22.5,4,cluster4
891,19.8,6.3,-2.7,-4.500001,22.999999,6,cluster4
892,21.599998,0,-2.7,-4.500001,33.749999,9,cluster4
893,24.3,7.2,-2.442857,-4.500001,37.75,8,cluster4
894,62.1,20.699999,-2.3,-4.500001,214.499994,19,cluster6
895,17.1,8.099999,-2.25,-4.500001,15.749999,5,cluster5
896,23.4,14.4,-2.25,-4.500001,26.249999,5,cluster4
897,19.8,9,-2.16,-4.500001,24.25,6,cluster4
898,18,11.7,-2.1,-4.500001,16.5,4,cluster5
899,14.4,3.6,-3.6,-4.5,9.25,4,cluster5
900,27,3.6,-2.925,-4.5,42.499999,9,cluster4
901,9.9,0,-2.475,-4.5,6,5,cluster5
902,12.599999,5.4,-2.4,-4.5,10.749999,4,cluster5
903,18.9,0,-2.1,-4.5,26,10,cluster4
904,11.7,2.7,-4.5,-4.5,6,3,cluster5
905,9,0,-3,-4.5,5.25,4,cluster5
906,8.099999,0,-2.7,-4.5,5,4,cluster5
907,13.5,8.099999,-2.7,-4.5,9.5,3,cluster5
908,13.5,7.2,-2.1,-4.5,11.5,4,cluster5
909,13.5,5.4,-2.025,-4.5,12.749999,5,cluster5
910,25.199999,0.9,-2.7,-4.5,40.249999,10,cluster4
911,51.3,46.8,-4.5,-4.5,27.25,2,cluster6
912,36,31.5,-4.5,-4.5,18.75,2,cluster4
913,63,58.5,-4.5,-4.5,33.75,2,cluster6
914,15.299999,10.799999,-4.5,-4.5,7.25,2,cluster5
915,26.099998,21.599998,-4.5,-4.5,13.249999,2,cluster4
916,45,40.5,-4.5,-4.5,23.75,2,cluster6
917,23.4,18.9,-4.5,-4.5,11.75,2,cluster4
918,38.7,34.2,-4.5,-4.5,20.25,2,cluster4
919,28.8,24.3,-4.5,-4.5,14.75,2,cluster4
920,62.1,57.6,-4.5,-4.5,33.25,2,cluster6
921,54.899998,50.399998,-4.5,-4.5,29.249999,2,cluster6
922,25.199999,20.699999,-4.5,-4.5,12.749999,2,cluster4
923,42.3,37.8,-4.5,-4.5,22.25,2,cluster4
924,56.699997,52.199997,-4.5,-4.5,30.249998,2,cluster6
925,18,13.5,-4.5,-4.5,8.75,2,cluster5
926,14.4,9.9,-4.5,-4.5,6.75,2,cluster5
927,11.7,7.2,-4.5,-4.5,5.25,2,cluster5
928,9,4.5,-4.5,-4.5,3.75,2,cluster5
929,77.4,72.9,-4.5,-4.5,41.75,2,cluster6
930,13.5,9,-4.5,-4.5,6.25,2,cluster5
931,78.299995,70.2,-4.049997,-4.5,61.999999,3,cluster6
932,40.5,28.8,-3.9,-4.5,38.499999,4,cluster4
933,48.6,41.399998,-3.600001,-4.5,37.249999,3,cluster6
934,18,10.799999,-3.600001,-4.5,11.75,3,cluster5
935,46.8,39.6,-3.6,-4.5,35.75,3,cluster6
936,7.2,0,-3.6,-4.5,2.75,3,cluster5
937,79.199997,54.899998,-3.471428,-4.5,150.499996,8,cluster6
938,22.5,9,-3.375,-4.5,21.249999,5,cluster4
939,42.3,32.399998,-3.300001,-4.5,41.999999,4,cluster4
940,54,37.799999,-3.24,-4.5,76.249999,6,cluster6
941,36.899998,20.699999,-3.24,-4.5,46.999999,6,cluster4
942,14.4,8.099999,-3.15,-4.5,9.749999,3,cluster5
943,11.7,5.4,-3.15,-4.5,6.75,3,cluster5
944,31.5,0,-3.15,-4.5,49.249999,11,cluster4
945,6.3,0,-3.15,-4.5,3,3,cluster5
946,20.699999,1.8,-3.15,-4.5,19.999999,7,cluster4
947,51.299999,45,-3.15,-4.5,40.5,3,cluster6
948,56.699997,50.399998,-3.15,-4.5,44.999998,3,cluster6
949,41.399998,35.099998,-3.15,-4.5,31.499998,3,cluster4
950,44.099998,37.799999,-3.15,-4.5,33.749999,3,cluster6
951,59.399998,2.7,-3.126316,-4.5,176.249996,20,cluster0
952,23.4,8.099999,-3.06,-4.5,24.999999,6,cluster4
953,44.1,28.8,-3.06,-4.5,58.5,6,cluster6
954,24.299999,0,-3.0375,-4.5,30.499999,9,cluster4
955,56.699997,32.399998,-3.0375,-4.5,110.499996,9,cluster6
956,18.9,9.9,-3,-4.5,15.249999,4,cluster5
957,9,0,-3,-4.5,4.25,4,cluster5
958,22.5,13.5,-3,-4.5,19.25,4,cluster4
959,29.699999,0,-2.97,-4.5,48.249999,11,cluster4
960,29.699999,9,-2.957143,-4.5,44.749998,8,cluster4
961,56.699997,36,-2.957142,-4.5,106.999998,8,cluster6
962,37.8,5.4,-2.945455,-4.5,74.249999,12,cluster0
963,18,6.3,-2.925,-4.5,15,5,cluster5
964,11.7,0,-2.925,-4.5,9,5,cluster5
965,18.9,7.2,-2.925,-4.5,16.999999,5,cluster5
966,26.099998,14.4,-2.925,-4.5,28.249999,5,cluster4
967,43.199997,31.5,-2.924999,-4.5,51.249998,5,cluster6
968,55.8,27,-2.88,-4.5,129,11,cluster6
969,36.9,22.5,-2.88,-4.5,48.75,6,cluster4
970,14.4,0,-2.88,-4.5,9.5,6,cluster5
971,39.6,22.5,-2.85,-4.5,57.999999,7,cluster4
972,19.8,0,-2.828571,-4.5,21.5,8,cluster4
973,39.6,17.1,-2.8125,-4.5,68.749998,9,cluster4
974,38.700001,30.599998,-2.700001,-4.5,38.499999,4,cluster4
975,13.5,8.099999,-2.7,-4.5,9.499999,3,cluster5
976,68.4,54.899998,-2.7,-4.5,103.499998,6,cluster6
977,40.5,21.599998,-2.7,-4.5,69.499999,8,cluster4
978,14.4,6.3,-2.7,-4.5,12,4,cluster5
979,34.2,23.4,-2.7,-4.5,40.25,5,cluster4
980,20.7,9.9,-2.7,-4.5,21,5,cluster4
981,35.1,29.7,-2.7,-4.5,26.5,3,cluster4
982,15.3,9.9,-2.7,-4.5,11,3,cluster5
983,45,28.8,-2.7,-4.5,40.75,7,cluster4
984,32.399998,21.599998,-2.7,-4.5,36.999998,5,cluster4
985,34.2,28.8,-2.7,-4.5,26.75,3,cluster4
986,36,22.5,-2.7,-4.5,49,6,cluster4
987,9.9,4.5,-2.7,-4.5,6.5,3,cluster5
988,49.5,44.1,-2.7,-4.5,38.5,3,cluster6
989,43.199997,21.599998,-2.7,-4.5,81.499998,9,cluster6
990,20.699999,12.599999,-2.7,-4.5,18,4,cluster4
991,5.4,0,-2.7,-4.5,2.75,3,cluster5
992,8.099999,0,-2.7,-4.5,5.5,4,cluster5
993,63.899998,58.5,-2.699999,-4.5,50.499999,3,cluster6
994,50.399998,45,-2.699999,-4.5,39.249999,3,cluster6
995,64.799995,41.399998,-2.6,-4.5,148.999996,10,cluster6
996,19.8,1.8,-2.571429,-4.5,23.25,8,cluster4
997,24.3,9,-2.55,-4.5,30.499999,7,cluster4
998,49.5,34.200001,-2.55,-4.5,81.999998,7,cluster6
999,69.299995,54,-2.549999,-4.5,122.249999,7,cluster6
1000,36.899998,24.3,-2.52,-4.5,51.722221,6,cluster4
1001,30.599998,18,-2.52,-4.5,40.249998,6,cluster4
1002,46.799999,36.899998,-2.475,-4.5,57.499999,5,cluster6
1003,79.2,59.399998,-2.475,-4.5,173.499997,9,cluster6
1004,36,16.199999,-2.475,-4.5,66.999998,9,cluster4
1005,10.8,0.9,-2.475,-4.5,7.5,5,cluster5
1006,23.4,13.5,-2.475,-4.5,27.499999,5,cluster4
1007,34.2,24.3,-2.475,-4.5,38.999999,5,cluster4
1008,10.799999,0.9,-2.475,-4.5,7.75,5,cluster5
1009,59.399998,49.5,-2.475,-4.5,75.499998,5,cluster6
1010,41.399998,31.5,-2.474999,-4.5,49.499999,5,cluster4
1011,58.5,41.399998,-2.442857,-4.5,113.999998,8,cluster6
1012,33.3,16.199999,-2.442857,-4.5,55.249997,8,cluster4
1013,39.6,32.399998,-2.400001,-4.5,40.999999,4,cluster4
1014,40.5,26.099998,-2.4,-4.5,61.999998,7,cluster4
1015,22.5,8.099999,-2.4,-4.5,32.499999,7,cluster4
1016,21.6,7.2,-2.4,-4.5,28,7,cluster4
1017,23.4,9,-2.4,-4.5,33.499999,7,cluster4
1018,14.4,0,-2.4,-4.5,10.75,7,cluster5
1019,39.599998,25.199999,-2.4,-4.5,61.499998,7,cluster4
1020,21.599998,0,-2.4,-4.5,28.499999,10,cluster4
1021,59.399998,45,-2.4,-4.5,100.999999,7,cluster6
1022,41.399998,27,-2.4,-4.5,65.999998,7,cluster6
1023,63.899998,49.5,-2.4,-4.5,109.249997,7,cluster6
1024,26.099998,18.9,-2.399999,-4.5,25.249999,4,cluster4
1025,43.199997,36,-2.399999,-4.5,43.749998,4,cluster6
1026,43.199997,24.3,-2.3625,-4.5,85.749998,9,cluster6
1027,57.6,27,-2.353846,-4.5,166.749996,14,cluster6
1028,38.7,27,-2.34,-4.5,54.75,6,cluster4
1029,33.3,17.1,-2.314286,-4.5,55.75,8,cluster4
1030,24.3,3.6,-2.3,-4.5,34.249999,10,cluster4
1031,36.899998,7.2,-2.284615,-4.5,77.749998,14,cluster0
1032,41.399998,32.399998,-2.25,-4.5,49.749998,5,cluster6
1033,13.5,4.5,-2.25,-4.5,13.25,5,cluster5
1034,13.5,0,-2.25,-4.5,13.75,7,cluster5
1035,45.899998,18.9,-2.25,-4.5,108.999998,13,cluster6
1036,18,2.7,-2.185714,-4.5,20.75,8,cluster4
1037,15.299999,0,-2.185714,-4.5,14.999999,8,cluster5
1038,58.5,47.699997,-2.160001,-4.5,88.749999,6,cluster6
1039,57.6,46.8,-2.16,-4.5,89.499998,6,cluster6
1040,55.8,45,-2.16,-4.5,84.749999,6,cluster6
1041,10.799999,0,-2.16,-4.5,10,6,cluster5
1042,74.699997,63.899998,-2.16,-4.5,114.999997,6,cluster6
1043,30.599998,19.8,-2.16,-4.5,39.999999,6,cluster4
1044,30.599998,19.8,-2.16,-4.5,43.999999,6,cluster4
1045,29.699999,12.599999,-2.1375,-4.5,50.999999,9,cluster4
1046,54,24.3,-2.121429,-4.5,172.249997,15,cluster6
1047,42.3,29.699999,-2.1,-4.5,70.249998,7,cluster6
1048,72,46.799999,-2.1,-4.5,215.249995,13,cluster6
1049,19.8,7.2,-2.1,-4.5,28.25,7,cluster4
1050,24.3,18,-2.1,-4.5,22.5,4,cluster4
1051,6.3,0,-2.1,-4.5,4.5,4,cluster5
1052,6.3,0,-2.1,-4.5,4.5,4,cluster5
1053,53.099998,46.799999,-2.1,-4.5,56.499998,4,cluster6
1054,34.200001,19.799999,-2.057143,-4.5,59.499999,8,cluster4
1055,24.299999,9.9,-2.057143,-4.5,35.499999,8,cluster4
1056,52.199997,23.4,-2.057143,-4.5,157.499996,15,cluster6
1057,38.7,1.8,-2.05,-4.5,89.999999,19,cluster0
1058,22.5,6.3,-2.025,-4.5,39.999999,9,cluster4
1059,31.5,23.4,-2.025,-4.5,37.749999,5,cluster4
1060,16.199999,8.099999,-2.025,-4.5,17.749999,5,cluster5
1061,8.099999,0,-2.025,-4.5,7,5,cluster5
1062,8.099999,0,-2.025,-4.5,7.25,5,cluster5
1063,26.099998,18,-2.025,-4.5,31.499999,5,cluster4
1064,17.1,7.2,-1.98,-4.5,22.75,6,cluster4
1065,51.299999,39.599998,-1.95,-4.5,89.249999,7,cluster6
1066,19.799999,8.099999,-1.95,-4.5,26.749999,7,cluster4
1067,17.1,3.6,-1.928571,-4.5,18.5,8,cluster4
1068,27,13.5,-1.928571,-4.5,45.249999,8,cluster4
1069,33.3,4.5,-1.92,-4.5,84.999999,16,cluster0
1070,29.699999,10.799999,-1.89,-4.5,54.749999,11,cluster4
1071,53.1,30.599998,-1.875,-4.5,154.249995,13,cluster6
1072,55.8,41.399998,-1.8,-4.5,124.499998,9,cluster6
1073,73.8,57.6,-1.8,-4.5,180,10,cluster6
1074,18,7.2,-1.8,-4.5,25.249999,7,cluster4
1075,61.199997,45,-1.8,-4.5,144.249997,10,cluster6
1076,56.699997,40.5,-1.8,-4.5,130.999995,10,cluster6
1077,66.6,49.5,-1.71,-4.5,181.999996,11,cluster6
1078,59.399998,45.899998,-1.6875,-4.5,127.499996,9,cluster6
1079,54,40.5,-1.6875,-4.5,120.249997,9,cluster6
1080,60.3,45.899998,-1.6,-4.5,143.249996,10,cluster6
1081,8.099999,0,-2.7,-4.5,4.5,4,cluster5
1082,8.099999,0,-2.025,-4.5,6.5,5,cluster5
1083,7.2,1.8,-2.7,-4.5,4.25,3,cluster5
1084,9,0,-1.8,-4.5,7,6,cluster5
1085,9,0,-1.8,-4.5,9,6,cluster5
1086,8.099999,0,-2.025,-4.5,6,5,cluster5
1087,22.5,0,-1.730769,-4.5,50.249998,14,cluster4
1088,18.9,2.7,-1.8,-4.5,31.499999,10,cluster4
1089,9.9,2.7,-1.8,-4.5,9.25,5,cluster5
1090,22.5,5.4,-2.442857,-4.499999,32.249999,8,cluster4
1091,11.7,4.5,-2.4,-4.499999,9.25,4,cluster5
1092,11.7,0,-2.34,-4.499999,10.25,6,cluster5
1093,11.7,0,-2.34,-4.499999,9.25,6,cluster5
1094,16.199999,4.5,-2.34,-4.499999,15.249999,6,cluster5
1095,13.5,3.6,-1.65,-4.499999,17.499999,7,cluster5
1096,16.199999,11.7,-4.499999,-4.499999,7.75,2,cluster5
1097,20.699999,8.099999,-2.52,-4.499999,23.499999,6,cluster4
1098,8.099999,3.6,-4.499999,-4.499999,3.25,2,cluster5
1099,9,0,-3,-4.499999,5.75,4,cluster5
1100,9,0.9,-2.7,-4.499999,6,4,cluster5
1101,10.799999,0,-2.7,-4.499999,6.499999,5,cluster5
1102,13.5,3.6,-2.475,-4.499999,13.249999,5,cluster5
1103,21.599998,17.1,-4.499998,-4.499998,10.75,2,cluster4
1104,32.399998,27.9,-4.499998,-4.499998,16.749999,2,cluster4
1105,25.199999,13.5,-2.925,-4.499998,28.249999,5,cluster4
1106,28.799999,5.4,-2.6,-4.499998,49.499999,10,cluster4
1107,27,17.1,-2.475,-4.499998,32.249999,5,cluster4
1108,35.1,0,-2.507143,-4.499998,73.749999,15,cluster0
1109,36,16.199999,-2.475,-4.499998,68.749999,9,cluster4
1110,46.8,37.8,-3,-4.499997,46.249999,4,cluster6
1111,64.799995,60.3,-4.499995,-4.499995,34.749999,2,cluster6
1112,66.6,60.3,-3.15,-4.499995,53.249999,3,cluster6
1113,15.299999,0.7,-2.025,-3.7,7.388889,5,cluster5
1114,98.1,81.9,-1.8,-3.600006,250.749994,10,cluster6
1115,72,64.799995,-2.400002,-3.600005,76.249997,4,cluster6
1116,77.4,68.4,-2.25,-3.600005,101.249999,5,cluster6
1117,51.3,47.699997,-3.600003,-3.600003,27.499999,2,cluster6
1118,58.5,46.8,-2.34,-3.600003,86.499999,6,cluster6
1119,56.699997,45,-2.339999,-3.600003,83.749997,6,cluster6
1120,68.4,50.399998,-2.25,-3.600003,149.499998,9,cluster6
1121,60.3,55.8,-2.25,-3.600003,47.999999,3,cluster6
1122,61.199997,56.699997,-2.25,-3.600003,49.499998,3,cluster6
1123,53.1,41.399998,-1.95,-3.600003,89.999998,7,cluster6
1124,55.8,48.6,-1.8,-3.600003,71.249999,5,cluster6
1125,54,44.1,-1.414286,-3.600003,109.249998,8,cluster6
1126,40.5,36.899998,-3.600002,-3.600002,21.499999,2,cluster6
1127,46.799999,43.199997,-3.600002,-3.600002,24.999999,2,cluster6
1128,63,59.399998,-3.600002,-3.600002,33.999999,2,cluster6
1129,60.299999,56.699997,-3.600002,-3.600002,32.499999,2,cluster6
1130,45,30.599998,-2.88,-3.600002,62.749998,6,cluster6
1131,68.400002,27.9,-2.736,-3.600002,267.249992,26,cluster6
1132,49.5,38.700001,-2.7,-3.600002,59.999999,5,cluster6
1133,52.199997,44.099998,-2.699999,-3.600002,53.249998,4,cluster6
1134,50.399998,27,-2.6,-3.600002,111.249997,10,cluster6
1135,39.599998,25.199999,-2.4,-3.600002,62.749999,7,cluster4
1136,54.899998,38.700001,-2.314285,-3.600002,101.749998,8,cluster6
1137,67.5,59.399998,-2.025001,-3.600002,89.249998,5,cluster6
1138,65.699997,45.899998,-1.98,-3.600002,173.499994,11,cluster6
1139,50.399998,43.199997,-1.8,-3.600002,64.749997,5,cluster6
1140,58.5,49.5,-1.8,-3.600002,88.999998,6,cluster6
1141,34.2,30.599998,-3.600002,-3.600002,17.999999,2,cluster4
1142,67.5,63.899998,-3.600002,-3.600002,36.499999,2,cluster6
1143,36,30.599998,-2.700001,-3.600002,27.999999,3,cluster1
1144,45,35.1,-2.475,-3.600002,55.749999,5,cluster6
1145,53.1,41.399998,-2.34,-3.600002,80.249999,6,cluster6
1146,53.1,29.699999,-2.34,-3.600002,113.222221,11,cluster6
1147,63.899998,59.399998,-2.25,-3.600002,51.749999,3,cluster6
1148,49.5,31.5,-2.25,-3.600002,104.499999,9,cluster6
1149,36,31.5,-2.25,-3.600002,27.749999,3,cluster1
1150,45,29.699999,-2.185714,-3.600002,81.749998,8,cluster6
1151,54,38.7,-2.185714,-3.600002,102.999998,8,cluster6
1152,34.2,26.099998,-2.025,-3.600002,40.499999,5,cluster1
1153,63.899998,37.8,-2.007692,-3.600002,201.249997,14,cluster6
1154,42.3,32.399998,-1.98,-3.600002,62.999998,6,cluster6
1155,55.8,45,-1.8,-3.600002,95.999998,7,cluster6
1156,55.8,48.6,-1.8,-3.600002,71.749999,5,cluster6
1157,52.199997,41.399998,-1.8,-3.600002,92.499997,7,cluster6
1158,40.5,32.399998,-1.62,-3.600002,62.249999,6,cluster6
1159,18.9,15.299999,-3.600001,-3.600001,9.5,2,cluster5
1160,19.8,16.199999,-3.600001,-3.600001,10,2,cluster5
1161,28.8,25.199999,-3.600001,-3.600001,15,2,cluster4
1162,33.3,29.699999,-3.600001,-3.600001,17.5,2,cluster4
1163,24.3,20.699999,-3.600001,-3.600001,12.5,2,cluster4
1164,27,20.699999,-3.15,-3.600001,20,3,cluster4
1165,28.8,22.5,-3.15,-3.600001,21.25,3,cluster4
1166,32.399998,18,-2.88,-3.600001,40.499999,6,cluster4
1167,18.9,10.799999,-2.7,-3.600001,15.749999,4,cluster5
1168,18.9,13.5,-2.7,-3.600001,13.25,3,cluster5
1169,22.5,14.4,-2.7,-3.600001,20.25,4,cluster4
1170,30.599998,25.199999,-2.7,-3.600001,23.499999,3,cluster1
1171,34.2,24.3,-2.475,-3.600001,40.749999,5,cluster4
1172,27.9,18,-2.475,-3.600001,30.75,5,cluster4
1173,25.199999,18,-2.4,-3.600001,24.499999,4,cluster1
1174,22.5,10.799999,-2.34,-3.600001,29.749999,6,cluster4
1175,14.4,9.9,-2.25,-3.600001,9.75,3,cluster5
1176,25.199999,20.699999,-2.25,-3.600001,18.749999,3,cluster1
1177,40.5,20.699999,-2.2,-3.600001,81.749998,10,cluster6
1178,11.7,5.4,-2.1,-3.600001,8.75,4,cluster5
1179,20.699999,14.4,-2.1,-3.600001,19.749999,4,cluster1
1180,24.3,16.199999,-2.025,-3.600001,29.5,5,cluster1
1181,36,27.9,-2.025,-3.600001,44.75,5,cluster4
1182,16.199999,0,-2.025,-3.600001,18.749999,9,cluster4
1183,16.199999,0.799999,-1.98,-3.600001,7.444444,6,cluster5
1184,23.4,11.7,-1.95,-3.600001,35.499999,7,cluster4
1185,20.699999,15.299999,-1.8,-3.600001,19.999999,4,cluster1
1186,42.3,22.5,-1.8,-3.600001,110.499998,12,cluster6
1187,30.599998,25.199999,-1.8,-3.600001,31.749999,4,cluster1
1188,22.5,1.8,-1.725,-3.600001,46.249998,13,cluster4
1189,20.699999,14.4,-1.575,-3.600001,24.749999,5,cluster1
1190,29.699999,18.9,-1.542857,-3.600001,51.999998,8,cluster4
1191,13.5,5.4,-2.7,-3.6,10.75,4,cluster5
1192,9,0,-2.25,-3.6,5.5,5,cluster5
1193,30.599998,26.099998,-2.25,-3.6,23.999999,3,cluster1
1194,28.799999,18.9,-1.98,-3.6,41.249998,6,cluster4
1195,18,0,-1.8,-3.6,24.75,11,cluster4
1196,12.599999,7.2,-1.8,-3.6,11,4,cluster5
1197,9,5.4,-3.6,-3.6,4,2,cluster5
1198,11.7,5.4,-3.15,-3.6,7.25,3,cluster5
1199,19.799999,9,-2.16,-3.6,24.249999,6,cluster4
1200,11.7,4.5,-1.8,-3.6,11.25,5,cluster5
1201,23.4,19.799999,-3.6,-3.6,12,2,cluster4
1202,18,10.799999,-3.6,-3.6,12,3,cluster5
1203,28.799999,25.199999,-3.6,-3.6,14.999999,2,cluster4
1204,27,23.4,-3.6,-3.6,14,2,cluster4
1205,23.4,13.5,-3.3,-3.6,20.249999,4,cluster4
1206,27,20.699999,-3.150001,-3.6,19.75,3,cluster4
1207,31.5,25.199999,-3.150001,-3.6,23.749999,3,cluster4
1208,33.299999,25.199999,-2.7,-3.6,32.749999,4,cluster1
1209,22.5,17.1,-2.7,-3.6,16.25,3,cluster1
1210,19.799999,11.7,-2.7,-3.6,18.249999,4,cluster5
1211,29.699999,19.799999,-2.475,-3.6,35.499999,5,cluster4
1212,32.399998,15.299999,-2.442857,-3.6,53.499998,8,cluster4
1213,20.699999,11.7,-2.25,-3.6,22.499999,5,cluster4
1214,27,16.199999,-2.16,-3.6,36.499999,6,cluster4
1215,29.699999,15.299999,-2.057143,-3.6,49.999999,8,cluster4
1216,17.1,0.9,-2.025,-3.6,20.249999,9,cluster4
1217,21.599998,9.9,-1.95,-3.6,29.999999,7,cluster4
1218,30.599998,19.799999,-1.8,-3.6,48.499998,7,cluster4
1219,24.299999,17.1,-1.8,-3.6,28.5,5,cluster1
1220,29.699999,23.4,-1.575,-3.6,36.499999,5,cluster1
1221,15.299999,6.3,-3,-3.6,12,4,cluster5
1222,11.7,3.6,-2.025,-3.6,10,5,cluster5
1223,18,5.4,-1.8,-3.6,27.499999,8,cluster4
1224,4.5,0,-2.25,-3.6,1.5,3,cluster5
1225,5.4,0,-1.8,-3.6,3,4,cluster5
1226,70.2,66.6,-3.6,-3.6,38,2,cluster6
1227,52.2,48.6,-3.6,-3.6,28,2,cluster6
1228,22.5,15.3,-3.6,-3.6,15.75,3,cluster4
1229,25.2,21.6,-3.6,-3.6,13,2,cluster4
1230,28.8,25.2,-3.6,-3.6,15,2,cluster4
1231,27,19.8,-3.6,-3.6,19.5,3,cluster4
1232,38.7,35.1,-3.6,-3.6,20.5,2,cluster4
1233,16.199999,12.599999,-3.6,-3.6,7.999999,2,cluster5
1234,27,23.4,-3.6,-3.6,14,2,cluster4
1235,13.5,9.9,-3.6,-3.6,6.5,2,cluster5
1236,31.5,27.9,-3.6,-3.6,16.5,2,cluster4
1237,75.6,72,-3.6,-3.6,41,2,cluster6
1238,85.5,81.9,-3.6,-3.6,46.5,2,cluster6
1239,71.1,67.5,-3.6,-3.6,38.5,2,cluster6
1240,27,20.699999,-3.15,-3.6,19.75,3,cluster4
1241,18,11.7,-3.15,-3.6,12.25,3,cluster5
1242,19.8,13.5,-3.15,-3.6,14,3,cluster5
1243,45.9,30.6,-3.06,-3.6,63,6,cluster6
1244,15.299999,0,-3.06,-3.6,13.75,6,cluster5
1245,27.9,18.9,-3,-3.6,25.5,4,cluster4
1246,31.5,26.099998,-2.700001,-3.6,23.749999,3,cluster1
1247,35.1,29.699999,-2.7,-3.6,26.75,3,cluster1
1248,35.1,29.7,-2.7,-3.6,26.75,3,cluster1
1249,41.4,25.2,-2.7,-3.6,65.75,7,cluster6
1250,32.4,27,-2.7,-3.6,24.5,3,cluster1
1251,19.8,14.4,-2.7,-3.6,14.5,3,cluster5
1252,48.6,40.5,-2.7,-3.6,50,4,cluster6
1253,9,0.9,-2.7,-3.6,6,4,cluster5
1254,16.199999,0,-2.7,-3.6,15.25,7,cluster5
1255,45.899998,40.5,-2.699999,-3.6,36.249999,3,cluster6
1256,47.7,0,-2.65,-3.6,140,19,cluster0
1257,24.3,11.7,-2.52,-3.6,29.75,6,cluster4
1258,42.3,32.399998,-2.475001,-3.6,50.999999,5,cluster6
1259,27.9,18,-2.475,-3.6,32.5,5,cluster4
1260,16.2,6.3,-2.475,-3.6,16.25,5,cluster5
1261,44.1,36.899998,-2.400001,-3.6,44.999999,4,cluster6
1262,38.7,31.5,-2.4,-3.6,39.75,4,cluster1
1263,44.1,32.399998,-2.34,-3.6,63.499999,6,cluster6
1264,42.3,30.6,-2.34,-3.6,61.75,6,cluster6
1265,74.7,63,-2.34,-3.6,115.999999,6,cluster6
1266,47.699997,27,-2.3,-3.6,99.999998,10,cluster6
1267,27,22.5,-2.25,-3.6,21,3,cluster1
1268,16.2,11.7,-2.25,-3.6,12,3,cluster5
1269,18,13.5,-2.25,-3.6,12.75,3,cluster5
1270,72,67.5,-2.25,-3.6,57.75,3,cluster6
1271,39.6,35.1,-2.25,-3.6,30.75,3,cluster1
1272,18.9,9.9,-2.25,-3.6,20,5,cluster5
1273,62.1,57.6,-2.25,-3.6,49.5,3,cluster6
1274,76.5,72,-2.25,-3.6,61.5,3,cluster6
1275,18,9,-2.25,-3.6,18.249999,5,cluster5
1276,12.599999,3.6,-2.25,-3.6,12.25,5,cluster5
1277,16.199999,11.7,-2.249999,-3.6,11.249999,3,cluster5
1278,32.399998,23.4,-2.249999,-3.6,39.999999,5,cluster1
1279,32.399998,27.9,-2.249999,-3.6,25.499999,3,cluster1
1280,71.1,60.3,-2.16,-3.6,109.499999,6,cluster6
1281,20.699999,9.9,-2.16,-3.6,25.5,6,cluster4
1282,46.8,23.4,-2.127273,-3.6,115.25,12,cluster6
