@relation weka_TestData_driverHabit_clustered

@attribute Instance_number numeric
@attribute before numeric
@attribute after numeric
@attribute avg numeric
@attribute max numeric
@attribute distance numeric
@attribute second numeric
@attribute Cluster {cluster0,cluster1,cluster2,cluster3,cluster4,cluster5,cluster6}

@data
838,59.399998,40.5,-2.3625,-4.5,127.499998,9,cluster4
839,33.3,21.599998,-2.34,-4.5,45.249999,6,cluster6
840,72,60.299999,-2.34,-4.5,107.749997,6,cluster4
841,17.1,5.4,-2.34,-4.5,19,6,cluster0
842,42.3,21.599998,-2.3,-4.5,90.999999,10,cluster3
843,14.4,5.4,-2.25,-4.5,14.999999,5,cluster0
844,19.8,6.3,-2.25,-4.5,23.75,7,cluster0
845,50.4,41.4,-2.25,-4.5,64.25,5,cluster4
846,56.699997,43.199997,-2.25,-4.5,96.999997,7,cluster4
847,65.7,50.4,-2.185714,-4.5,126.75,8,cluster4
848,38.7,27.9,-2.16,-4.5,53.5,6,cluster3
849,24.299999,13.5,-2.16,-4.5,32.499999,6,cluster6
850,24.3,18,-2.1,-4.5,23.5,4,cluster6
851,50.399998,25.199999,-2.1,-4.5,141.249998,13,cluster4
852,21.599998,15.299999,-2.1,-4.5,20.499999,4,cluster6
853,46.8,10.799999,-2.034783,-4.5,179.999998,24,cluster3
854,51.299999,43.199997,-2.025001,-4.5,67.249997,5,cluster4
855,26.099998,18,-2.024999,-4.5,31.749999,5,cluster6
856,9.9,0,-1.98,-4.5,7.5,6,cluster0
857,11.7,0,-1.95,-4.5,11.5,7,cluster0
858,68.4,33.3,-1.942105,-4.5,297.999997,20,cluster4
859,20.699999,5.4,-1.9125,-4.5,32.249999,9,cluster3
860,17.1,8.099999,-1.8,-4.5,21.749999,6,cluster0
861,57.6,45,-1.8,-4.5,110.999999,8,cluster4
862,52.199997,43.199997,-1.8,-4.5,79.249998,6,cluster4
863,18,9.9,-1.8,-4.5,43.499999,3,cluster6
864,7.2,0,-1.8,-4.5,6.5,5,cluster0
865,7.2,0,-1.8,-4.5,6.5,5,cluster0
866,45.899998,29.699999,-1.8,-4.5,107.749996,10,cluster4
867,35.099998,18.9,-1.8,-4.5,76.999998,10,cluster3
868,55.8,28.8,-1.6875,-4.5,210.499996,17,cluster4
869,6.3,1.8,-4.5,-4.5,2.25,2,cluster0
870,6.3,0.9,-2.7,-4.5,2.5,3,cluster0
871,9.9,0,-2.475,-4.5,7.25,5,cluster0
872,19.8,0,-2.475,-4.5,26.499999,9,cluster3
873,13.5,0,-1.6875,-4.5,19.249999,9,cluster0
874,14.4,0,-2.057143,-4.5,15.749999,8,cluster0
875,11.7,6.3,-2.7,-4.499999,8,3,cluster0
876,12.599999,4.5,-2.7,-4.499999,9.499999,4,cluster0
877,13.5,6.3,-2.4,-4.499999,11.999999,4,cluster0
878,14.4,3.6,-2.7,-4.499999,13,5,cluster0
879,18,9,-2.25,-4.499999,18.249999,5,cluster0
880,8.099999,0,-2.025,-4.499999,4,5,cluster0
881,25.199999,14.4,-2.7,-4.499998,28.249999,5,cluster6
882,32.399998,27.9,-4.499998,-4.499998,16.749999,2,cluster3
883,21.599998,10.799999,-3.6,-4.499998,17.499999,4,cluster0
884,27.9,17.1,-2.7,-4.499998,31.749999,5,cluster6
885,24.3,0.9,-2.127273,-4.499998,40.499999,12,cluster3
886,22.5,16.199999,-2.1,-4.499998,21.499999,4,cluster6
887,41.399998,25.199999,-2.025,-4.499998,84.749998,9,cluster3
888,35.1,21.599998,-1.928572,-4.499998,58.999999,8,cluster3
889,63.819874,55.42672,-1.199022,-4.418314,134.581839,8,cluster4
890,4.403836,0,-4.403836,-4.403836,1.223288,2,cluster0
891,34.0167,25.507616,-2.127271,-4.375919,42.920529,5,cluster6
892,113.03377,108.206825,-2.413473,-4.36474,91.641563,3,cluster4
893,4.346098,0,-4.346098,-4.346098,1.20725,2,cluster0
894,41.4725,37.15316,-4.31934,-4.31934,21.840461,2,cluster3
895,82.663956,72.16011,-2.625961,-4.31172,107.934516,5,cluster4
896,82.39658,74.91568,-1.49618,-4.29157,133.156511,6,cluster4
897,4.283981,0,-4.283981,-4.283981,1.189995,2,cluster0
898,39.819775,27.859184,-1.708656,-4.272587,73.995164,8,cluster4
899,68.72035,63.738285,-1.660688,-4.24177,72.536857,4,cluster4
900,65.68891,56.591614,-3.032432,-4.240187,66.95899,4,cluster4
901,28.777407,24.158062,-0.769891,-4.204146,48.587381,7,cluster6
902,71.29064,62.40719,-1.480575,-4.172617,130.376949,7,cluster4
903,102.861206,97.55026,-1.770315,-4.139195,111.304917,4,cluster4
904,91.76693,86.02538,-1.91385,-4.133235,99.702554,4,cluster4
905,115.63193,101.691635,-1.742537,-4.131915,270.674183,9,cluster4
906,4.108941,0,-4.108941,-4.108941,1.141372,2,cluster0
907,56.198692,30.478989,-2.454371,-4.051845,59.528162,14,cluster4
908,51.80393,47.22217,-1.527253,-4.044676,54.033455,4,cluster4
909,93.18697,83.69801,-1.897792,-4.03597,148.02449,6,cluster4
910,98.97647,94.75247,-2.112,-4.02445,81.251628,3,cluster4
911,51.02639,42.50717,-1.703844,-4.021352,79.963904,6,cluster4
912,102.30872,98.30225,-4.00647,-4.00647,55.725269,2,cluster5
913,54.094627,50.007748,-2.043439,-3.985897,43.915561,3,cluster5
914,97.95757,92.96295,-1.664873,-3.9737,107.100583,4,cluster4
915,47.436687,32.56416,-2.124647,-3.959846,92.234436,8,cluster4
916,110.226875,99.09204,-2.783709,-3.938375,144.759339,5,cluster4
917,44.403492,40.499153,-3.904339,-3.904339,23.584068,2,cluster5
918,67.33722,63.49672,-3.8405,-3.8405,36.342761,2,cluster5
919,107.09732,99.403946,-2.564458,-3.83897,114.709584,4,cluster4
920,9.638716,5.58306,-2.027828,-3.81184,5.846848,3,cluster0
921,6.47,0,-3.235,-3.8,2.538889,3,cluster0
922,38.690136,33.444637,-1.311375,-3.78947,49.416616,5,cluster6
923,39.71092,33.108547,-1.320475,-3.756556,59.646555,6,cluster4
924,123.42984,119.67403,-3.75581,-3.75581,67.528853,2,cluster5
925,31.773329,10.189504,-2.398203,-3.745681,54.199183,10,cluster3
926,111.8247,106.93937,-2.442665,-3.74457,91.513336,3,cluster4
927,109.68854,105.95326,-3.73528,-3.73528,59.9005,2,cluster5
928,40.952816,37.10968,-1.921568,-3.73518,32.022259,3,cluster6
929,13.379461,9,-2.189731,-3.727921,9.752051,3,cluster0
930,59.971928,46.692562,-1.327937,-3.719089,164.244207,11,cluster4
931,27.195337,19.285854,-1.581897,-3.719082,39.878983,6,cluster6
932,102.99044,99.29931,-3.69113,-3.69113,56.191597,2,cluster5
933,34.75893,30.662542,-1.365463,-3.687338,37.364409,4,cluster6
934,3.674634,0,-3.674634,-3.674634,1.020732,2,cluster0
935,3.675737,0,-1.837868,-3.646476,2.033948,3,cluster0
936,110.98173,107.35235,-3.62938,-3.62938,60.648356,2,cluster5
937,58.54958,54.83246,-1.85856,-3.61409,47.730164,3,cluster5
938,99.80332,96.19417,-3.60915,-3.60915,54.443747,2,cluster5
939,75.599998,55.799999,-2.475,-3.600006,162.499997,9,cluster4
940,73.799995,66.599998,-1.799999,-3.600006,97.499998,5,cluster4
941,68.4,61.199997,-2.400001,-3.600005,71.499998,4,cluster4
942,71.1,60.3,-2.16,-3.600005,108.249999,6,cluster4
943,80.1,73.799995,-1.575001,-3.600005,107.999997,5,cluster4
944,46.8,43.199997,-3.600003,-3.600003,24.999999,2,cluster5
945,56.699997,47.699997,-2.25,-3.600003,73.749998,5,cluster4
946,57.6,47.699997,-1.980001,-3.600003,86.999998,6,cluster4
947,55.8,45,-1.8,-3.600003,95.249998,7,cluster4
948,58.5,54.899998,-3.600002,-3.600002,31.499999,2,cluster5
949,38.700001,35.099998,-3.600002,-3.600002,20.5,2,cluster6
950,71.099998,54,-2.442857,-3.600002,137.249998,8,cluster4
951,65.699997,54,-2.339999,-3.600002,98.499997,6,cluster4
952,46.799999,42.299999,-2.25,-3.600002,36.749999,3,cluster5
953,41.399998,36.899998,-2.25,-3.600002,32.999999,3,cluster6
954,57.599998,32.399998,-2.1,-3.600002,172.749995,13,cluster4
955,54,43.199997,-1.800001,-3.600002,93.999997,7,cluster4
956,44.099998,24.299999,-1.8,-3.600002,117.249996,12,cluster4
957,41.399998,36,-1.799999,-3.600002,42.999999,4,cluster6
958,49.5,45.899998,-3.600002,-3.600002,26.499999,2,cluster5
959,61.199997,47.699997,-2.7,-3.600002,91.999998,6,cluster4
960,34.2,19.8,-2.057143,-3.600002,56.999998,8,cluster3
961,59.399998,39.6,-1.98,-3.600002,150.999998,11,cluster4
962,25.199999,21.599998,-3.600001,-3.600001,12.999999,2,cluster6
963,14.4,10.799999,-3.600001,-3.600001,7,2,cluster0
964,29.699999,26.099998,-3.600001,-3.600001,15.499999,2,cluster6
965,14.4,8.099999,-3.15,-3.600001,9.5,3,cluster0
966,29.699999,14.4,-3.06,-3.600001,38.249999,6,cluster6
967,24.3,15.299999,-3,-3.600001,21.499999,4,cluster6
968,19.8,9,-2.7,-3.600001,19.499999,5,cluster0
969,25.199999,19.8,-2.7,-3.600001,18.499999,3,cluster6
970,27,17.1,-2.475,-3.600001,30.249999,5,cluster6
971,26.099998,16.199999,-2.475,-3.600001,30.249999,5,cluster6
972,33.3,26.099998,-2.400001,-3.600001,33.499999,4,cluster6
973,22.5,10.799999,-2.34,-3.600001,28.499999,6,cluster6
974,32.399998,23.4,-2.249999,-3.600001,38.999999,5,cluster6
975,33.3,20.699999,-2.1,-3.600001,51.499998,7,cluster6
976,28.8,20.699999,-2.025,-3.600001,34.499999,5,cluster6
977,18.9,9,-1.98,-3.600001,21.249999,6,cluster0
978,15.299999,3.6,-1.95,-3.600001,19.999999,7,cluster0
979,23.4,9.9,-1.928571,-3.600001,37.249999,8,cluster6
980,20.699999,0,-1.725,-3.600001,30.999999,13,cluster3
981,28.8,20.699999,-1.62,-3.600001,41.749998,6,cluster6
982,17.1,10.799999,-1.575,-3.600001,20.499999,5,cluster0
983,9,5.4,-3.6,-3.6,4,2,cluster0
984,11.7,5.4,-3.15,-3.6,7.25,3,cluster0
985,9,0,-3,-3.6,4.75,4,cluster0
986,27.9,19.799999,-2.7,-3.6,26.249999,4,cluster6
987,27,5.4,-2.16,-3.6,53.749998,11,cluster3
988,11.7,5.4,-2.1,-3.6,10,4,cluster0
989,12.599999,3.6,-1.8,-3.6,14.249999,6,cluster0
990,23.4,0.9,-1.730769,-3.6,51.499999,14,cluster3
991,22.5,15.299999,-3.6,-3.6,15.75,3,cluster0
992,17.1,13.5,-3.6,-3.6,8.5,2,cluster0
993,25.199999,18.9,-3.15,-3.6,18.5,3,cluster6
994,18.9,9,-1.98,-3.6,24.249999,6,cluster6
995,37.799999,18.9,-1.89,-3.6,87.749998,11,cluster3
996,19.8,6.3,-2.7,-3.6,22.75,6,cluster0
997,10.799999,5.4,-1.8,-3.6,9,4,cluster0
998,8.099999,0,-1.62,-3.6,7,6,cluster0
999,56.7,53.1,-3.6,-3.6,30.5,2,cluster5
1000,10.8,7.2,-3.6,-3.6,5,2,cluster0
1001,22.5,18.9,-3.6,-3.6,11.5,2,cluster6
1002,27.9,24.3,-3.6,-3.6,14.5,2,cluster6
1003,17.1,13.5,-3.6,-3.6,8.5,2,cluster0
1004,78.3,74.7,-3.6,-3.6,42.5,2,cluster5
1005,42.3,38.7,-3.6,-3.6,22.5,2,cluster5
1006,19.8,9.9,-3.3,-3.6,16.75,4,cluster0
1007,18.9,12.599999,-3.15,-3.6,13.249999,3,cluster0
1008,6.3,0,-3.15,-3.6,2.75,3,cluster0
1009,31.5,23.4,-2.7,-3.6,30,4,cluster6
1010,25.199999,19.8,-2.7,-3.6,19,3,cluster6
1011,45.899998,36,-2.475,-3.6,55.499999,5,cluster4
1012,27.9,20.699999,-2.4,-3.6,26.5,4,cluster6
1013,31.5,24.3,-2.4,-3.6,31.749999,4,cluster6
1014,7.2,0,-2.4,-3.6,4.5,4,cluster0
1015,7.2,0,-2.4,-3.6,3.25,4,cluster0
1016,73.799995,66.6,-2.399998,-3.6,77.499999,4,cluster4
1017,13.5,1.8,-2.34,-3.6,12.25,6,cluster0
1018,34.2,22.5,-2.34,-3.6,47.749999,6,cluster6
1019,35.1,30.599998,-2.250001,-3.6,26.999999,3,cluster6
1020,9,0,-2.25,-3.6,6.75,5,cluster0
1021,25.199999,16.199999,-2.25,-3.6,28.249999,5,cluster6
1022,58.5,49.5,-2.25,-3.6,76.25,5,cluster4
1023,14.4,9.9,-2.25,-3.6,10.5,3,cluster0
1024,69.299995,60.3,-2.249999,-3.6,90.249999,5,cluster4
1025,45,34.2,-2.16,-3.6,67.249999,6,cluster4
1026,27.9,21.599998,-2.100001,-3.6,27.749999,4,cluster6
1027,29.7,17.1,-2.1,-3.6,42.25,7,cluster6
1028,19.8,13.5,-2.1,-3.6,18.25,4,cluster6
1029,41.4,33.3,-2.025,-3.6,51.5,5,cluster4
1030,53.1,41.399998,-1.95,-3.6,90.499999,7,cluster4
1031,36.9,1.8,-1.95,-3.6,100.75,19,cluster3
1032,80.1,54,-1.864286,-3.6,281.249994,15,cluster4
1033,13.5,8.099999,-1.8,-3.6,11.25,4,cluster0
1034,20.7,13.5,-1.8,-3.6,24.5,5,cluster6
1035,9,3.6,-1.8,-3.6,7.75,4,cluster0
1036,38.7,33.3,-1.8,-3.6,39.25,4,cluster6
1037,5.4,0,-1.8,-3.6,3.75,4,cluster0
1038,54.9,45,-1.65,-3.6,97,7,cluster4
1039,23.4,17.1,-1.575,-3.6,27.75,5,cluster6
1040,45.899998,36.899998,-1.5,-3.6,80.249999,7,cluster4
1041,20.699999,11.7,-1.5,-3.6,32.749999,7,cluster6
1042,43.199997,31.5,-1.4625,-3.6,95.749998,9,cluster4
1043,8.099999,0,-2.7,-3.6,4.75,4,cluster0
1044,4.5,0,-2.25,-3.6,2.25,3,cluster0
1045,15.299999,0,-2.185714,-3.6,17.499999,8,cluster0
1046,7.2,0,-2.4,-3.6,4.5,4,cluster0
1047,21.599998,0,-1.8,-3.6,39.749998,13,cluster3
1048,6.3,1.8,-2.25,-3.6,3.75,3,cluster0
1049,13.5,1.8,-2.34,-3.6,14.249999,6,cluster0
1050,6.3,1.8,-2.25,-3.6,3.75,3,cluster0
1051,10.799999,7.2,-3.599999,-3.599999,5,2,cluster0
1052,18,4.5,-2.25,-3.599999,20.999999,7,cluster0
1053,15.299999,11.7,-3.599999,-3.599999,7.5,2,cluster0
1054,18,9,-2.25,-3.599999,17.75,5,cluster0
1055,13.5,6.3,-1.8,-3.599999,13.5,5,cluster0
1056,8.099999,3.6,-2.25,-3.599999,4.5,3,cluster0
1057,20.699999,17.1,-3.599999,-3.599999,10.5,2,cluster0
1058,25.199999,7.2,-3.42,-3.599999,27.499999,6,cluster6
1059,18,11.7,-3.15,-3.599999,12.5,3,cluster0
1060,8.099999,1.8,-3.149999,-3.599999,4,3,cluster0
1061,13.5,1.8,-2.34,-3.599999,13,6,cluster0
1062,13.5,9,-2.25,-3.599999,9.75,3,cluster0
1063,16.199999,7.2,-2.25,-3.599999,17.249999,5,cluster0
1064,8.099999,3.6,-2.249999,-3.599999,4.5,3,cluster0
1065,19.8,7.2,-2.1,-3.599999,27.75,7,cluster6
1066,18,7.2,-1.8,-3.599999,21.999999,7,cluster0
1067,42.299999,38.700001,-3.599998,-3.599998,22.5,2,cluster5
1068,42.299999,33.299999,-2.25,-3.599998,51.499999,5,cluster4
1069,69.299995,65.699997,-3.599998,-3.599998,37.499998,2,cluster5
1070,50.399998,46.799999,-3.599998,-3.599998,26.999999,2,cluster5
1071,45.899998,40.5,-2.699999,-3.599998,35.749999,3,cluster5
1072,77.400002,67.5,-2.475,-3.599998,100.25,5,cluster4
1073,77.400002,65.699997,-2.340001,-3.599998,119.499997,6,cluster4
1074,33.299999,28.799999,-2.25,-3.599998,26.249999,3,cluster6
1075,42.299999,31.5,-1.8,-3.599998,71.499998,7,cluster4
1076,52.199997,41.399998,-1.8,-3.599998,91.249997,7,cluster4
1077,59.399998,51.299999,-1.35,-3.599998,109.499997,7,cluster4
1078,45.899998,42.3,-3.599998,-3.599998,24.499999,2,cluster5
1079,30.599998,27,-3.599998,-3.599998,15.999999,2,cluster6
1080,23.4,15.299999,-2.7,-3.599998,21.749999,4,cluster6
1081,33.3,28.8,-2.25,-3.599998,26.249999,3,cluster6
1082,30.599998,26.099998,-2.25,-3.599998,23.249999,3,cluster6
1083,41.399998,36.899998,-2.25,-3.599998,32.249999,3,cluster6
1084,42.3,37.8,-2.25,-3.599998,33.749999,3,cluster5
1085,45.899998,39.6,-2.099999,-3.599998,46.749999,4,cluster4
1086,28.8,19.8,-1.8,-3.599998,40.749999,6,cluster6
1087,52.199997,48.6,-3.599997,-3.599997,27.999999,2,cluster5
1088,52.199997,45.899998,-3.149999,-3.599997,40.749999,3,cluster5
1089,43.199997,33.3,-2.474999,-3.599997,52.249999,5,cluster4
1090,59.399998,48.6,-2.16,-3.599997,90.249997,6,cluster4
1091,53.1,46.8,-2.1,-3.599997,55.749999,4,cluster4
1092,73.799995,70.2,-3.599995,-3.599995,39.999999,2,cluster5
1093,67.933426,61.030514,-1.380582,-3.579826,108.089178,6,cluster4
1094,84.00492,79.34676,-2.32908,-3.56817,67.719008,3,cluster5
1095,94.34448,90.77979,-3.56469,-3.56469,51.423408,2,cluster5
1096,10.493447,0,-1.748908,-3.532257,10.643745,7,cluster0
1097,62.76724,53.073647,-2.423398,-3.51798,78.958085,5,cluster4
1098,106.861755,103.353195,-3.50856,-3.50856,58.393042,2,cluster5
1099,11.963261,8.402239,-1.780511,-3.506522,8.006177,3,cluster0
1100,44.1,23.4,-2.07,-3.5,81.722222,11,cluster3
1101,29.66676,24.975248,-2.345756,-3.499205,22.447101,3,cluster6
1102,107.284225,103.78407,-1.750077,-3.49407,88.429565,3,cluster4
1103,60.61645,48.989513,-0.968911,-3.472237,206.634567,13,cluster4
1104,117.08642,113.62379,-3.46263,-3.46263,64.086169,2,cluster5
1105,62.1032,58.654636,-3.448564,-3.448564,33.543843,2,cluster5
1106,88.56931,85.13927,-3.43004,-3.43004,48.252383,2,cluster5
1107,115.78899,108.78792,-2.33369,-3.416145,124.59754,4,cluster4
1108,115.89248,107.87602,-2.004115,-3.415426,154.660105,5,cluster4
1109,107.14369,103.729614,-3.414076,-3.414076,58.575918,2,cluster5
1110,3.599675,0,-1.799838,-3.410232,1.052533,3,cluster0
1111,113.3103,105.01073,-1.383262,-3.36286,209.927994,7,cluster4
1112,69.12428,51.27955,-1.784473,-3.361304,189.91833,11,cluster4
1113,110.099815,106.74483,-3.354985,-3.354985,60.234624,2,cluster5
1114,55.639404,46.777237,-2.215542,-3.336424,71.217021,5,cluster4
1115,113.17311,109.84329,-3.32982,-3.32982,61.949,2,cluster5
1116,105.69019,101.4353,-1.418297,-3.328524,115.764793,4,cluster4
1117,20.384531,14.895899,-1.829544,-3.327181,18.813444,4,cluster6
1118,6.239062,1.886628,-2.176217,-3.309667,3.700551,3,cluster0
1119,51.299999,48.019998,-3.280001,-3.280001,27.588888,2,cluster5
1120,47.089706,40.964592,-2.041705,-3.269496,48.426807,4,cluster4
1121,29.566536,25.852013,-1.238174,-3.253637,30.84744,4,cluster6
1122,49.598507,44.60337,-2.497568,-3.251782,39.041278,3,cluster5
1123,71.1339,67.78619,-1.673855,-3.24512,58.319833,3,cluster5
1124,120.9682,112.938736,-1.605893,-3.22931,194.911438,6,cluster4
1125,58.499004,52.538017,-1.986996,-3.224308,62.518435,4,cluster4
1126,10.50058,7.277232,-3.223348,-3.223348,4.938281,2,cluster0
1127,21.236261,17.39834,-1.918961,-3.211353,15.738753,3,cluster6
1128,66.32908,63.194324,-3.134756,-3.134756,35.978723,2,cluster5
1129,95.32097,92.192955,-3.128015,-3.128015,52.087201,2,cluster5
1130,54.249874,49.980007,-1.067467,-3.125885,72.739949,5,cluster1
1131,107.43087,103.21974,-2.105565,-3.11865,87.489675,3,cluster4
1132,98.73272,95.61521,-3.11751,-3.11751,53.985536,2,cluster5
1133,106.89553,103.08081,-1.90736,-3.09202,87.819214,3,cluster4
1134,4.475742,0,-2.237871,-3.081309,2.099181,3,cluster0
1135,52.575684,49.344166,-1.615759,-3.074147,42.061496,3,cluster5
1136,82.346886,79.24903,-1.548928,-3.072435,67.754828,3,cluster5
1137,111.092155,107.179085,-1.956535,-3.071281,90.636698,3,cluster4
1138,97.20967,91.843376,-2.683147,-3.05903,78.667691,3,cluster4
1139,45.07581,34.923492,-1.692053,-3.058677,77.214914,7,cluster4
1140,63.58997,60.54377,-3.0462,-3.0462,34.481594,2,cluster5
1141,70.92927,66.0503,-2.439485,-3.04238,57.242292,3,cluster5
1142,69.92868,65.48119,-2.223745,-3.0281,56.197347,3,cluster5
1143,105.8292,100.62217,-2.603515,-3.02638,86.138867,3,cluster4
1144,122.31169,119.29253,-3.01916,-3.01916,67.112283,2,cluster5
1145,77.51687,74.548355,-2.968515,-2.968515,42.24034,2,cluster5
1146,107.95833,103.25869,-1.566547,-2.96548,117.890144,4,cluster4
1147,53.44814,49.44141,-1.335577,-2.94653,56.38165,4,cluster1
1148,109.01055,106.07118,-2.93937,-2.93937,59.744925,2,cluster5
1149,90.39053,83.14353,-1.81175,-2.93322,119.836008,5,cluster4
1150,90.78418,87.862495,-2.921685,-2.921685,49.624076,2,cluster5
1151,45.155067,39.65727,-2.748899,-2.913407,35.292777,3,cluster5
1152,104.44775,101.54073,-2.90702,-2.90702,57.219022,2,cluster5
1153,45.83196,42.931858,-2.900102,-2.900102,24.656616,2,cluster5
1154,107.07618,104.19691,-2.87927,-2.87927,58.686969,2,cluster5
1155,118.05545,113.92376,-1.37723,-2.87341,129.492267,4,cluster4
1156,52.790134,46.782158,-1.501994,-2.871452,67.868838,5,cluster1
1157,113.91757,100.12008,-1.97107,-2.8558,237.462536,8,cluster4
1158,113.69477,110.8445,-2.85027,-2.85027,62.372019,2,cluster5
1159,69.1022,64.45522,-2.32349,-2.82867,55.789253,3,cluster5
1160,39.133194,36.31133,-2.821864,-2.821864,20.956812,2,cluster6
1161,77.07129,70.995636,-1.518914,-2.81653,103.386634,5,cluster4
1162,59.562622,56.752285,-2.810337,-2.810337,32.309696,2,cluster5
1163,105.10297,99.7567,-2.673135,-2.8102,85.396269,3,cluster4
1164,26.47235,23.66355,-2.8088,-2.8088,13.926639,2,cluster6
1165,56.072094,51.089924,-2.491085,-2.800961,44.564764,3,cluster5
1166,67.47079,60.43576,-1.407006,-2.778165,88.786265,6,cluster4
1167,3.576892,0,-1.788446,-2.776488,1.764828,3,cluster0
1168,71.23799,66.34845,-1.222385,-2.75031,94.681607,5,cluster4
1169,104.990944,102.24839,-2.742554,-2.742554,57.566482,2,cluster5
1170,75.78034,70.4897,-1.763547,-2.7398,81.315566,4,cluster4
1171,33.973125,31.107033,-1.433046,-2.719715,27.474141,3,cluster6
1172,112.37593,107.32553,-2.5252,-2.71524,91.489486,3,cluster4
1173,15.484185,9.044888,-1.28786,-2.711986,20.422952,6,cluster0
1174,30.853867,28.142775,-2.711092,-2.711092,16.387956,2,cluster6
1175,52.302643,47.692837,-1.536602,-2.709728,55.803463,4,cluster1
1176,99,84.6,-1.6,-2.700006,253.499995,10,cluster4
1177,81.9,69.299995,-1.800001,-2.700005,168.249997,8,cluster4
1178,68.4,56.699997,-1.671429,-2.700005,137.999998,8,cluster4
1179,75.6,64.799995,-1.542858,-2.700005,157.999996,8,cluster4
1180,72,69.299995,-2.700005,-2.700005,39.249999,2,cluster5
1181,72.900002,68.400002,-1.5,-2.700005,77.999999,4,cluster4
1182,48.6,45.899998,-2.700002,-2.700002,26.249999,2,cluster5
1183,39.6,36.899998,-2.700002,-2.700002,21.249999,2,cluster6
1184,66.6,63.899998,-2.700002,-2.700002,36.249999,2,cluster5
1185,32.399998,18.9,-2.7,-2.700002,42.749999,6,cluster6
1186,48.6,41.399998,-2.400001,-2.700002,49.749998,4,cluster4
1187,35.1,30.599998,-2.250001,-2.700002,27.249999,3,cluster6
1188,62.1,53.1,-2.25,-2.700002,79.249999,5,cluster4
1189,56.699997,45.899998,-2.16,-2.700002,85.999997,6,cluster4
1190,55.8,49.5,-2.1,-2.700002,57.999999,4,cluster4
1191,45,41.399998,-1.800001,-2.700002,36.249999,3,cluster1
1192,25.199999,21.599998,-1.8,-2.700002,19.749999,3,cluster6
1193,28.8,25.199999,-1.8,-2.700002,22.249999,3,cluster6
1194,33.3,29.699999,-1.8,-2.700002,25.999999,3,cluster6
1195,44.1,33.3,-1.8,-2.700002,75.999998,7,cluster4
1196,39.6,36,-1.8,-2.700002,31.249999,3,cluster6
1197,53.1,49.5,-1.8,-2.700002,42.499999,3,cluster5
1198,41.399998,32.399998,-1.8,-2.700002,60.749998,6,cluster4
1199,59.399998,54,-1.799999,-2.700002,62.749999,4,cluster1
1200,27.9,18,-1.65,-2.700002,43.749999,7,cluster6
1201,38.7,32.399998,-1.575001,-2.700002,50.249999,5,cluster1
1202,49.5,45,-1.5,-2.700002,52.499999,4,cluster1
1203,30.599998,21.599998,-1.5,-2.700002,52.249998,7,cluster6
1204,36,31.5,-1.5,-2.700002,37.499999,4,cluster6
1205,57.6,45,-1.4,-2.700002,144.999997,10,cluster4
1206,66.6,55.8,-1.35,-2.700002,150.999998,9,cluster4
1207,69.299995,63.899998,-1.349999,-2.700002,93.249998,5,cluster4
1208,23.4,20.699999,-2.700001,-2.700001,12.25,2,cluster6
1209,27.9,25.199999,-2.700001,-2.700001,14.75,2,cluster6
1210,54.899998,52.199997,-2.700001,-2.700001,29.749999,2,cluster5
1211,59.399998,56.699997,-2.700001,-2.700001,32.249999,2,cluster5
1212,21.599998,16.199999,-2.7,-2.700001,15.749999,3,cluster6
1213,59.399998,54,-2.699999,-2.700001,47.249999,3,cluster5
1214,30.599998,18,-2.52,-2.700001,39.999999,6,cluster6
1215,59.399998,54.899998,-2.25,-2.700001,47.499998,3,cluster5
1216,24.3,18,-2.1,-2.700001,24,4,cluster6
1217,28.8,20.699999,-2.025,-2.700001,34.999999,5,cluster6
1218,16.199999,8.099999,-2.025,-2.700001,16.249999,5,cluster0
1219,18,9.9,-2.025,-2.700001,18.749999,5,cluster0
1220,64.799995,56.699997,-2.024999,-2.700001,84.749996,5,cluster4
1221,55.8,52.199997,-1.800002,-2.700001,45.249999,3,cluster5
1222,18,4.4,-1.8,-2.700001,4.916666,3,cluster0
1223,23.4,19.8,-1.8,-2.700001,17.75,3,cluster6
1224,59.399998,54,-1.799999,-2.700001,62.499998,4,cluster1
1225,64.799995,61.199997,-1.799999,-2.700001,52.749997,3,cluster5
1226,30.599998,24.3,-1.575,-2.700001,38.249999,5,cluster6
1227,50.399998,39.6,-1.542857,-2.700001,97.749997,8,cluster4
1228,60.3,55.8,-1.5,-2.700001,64.499999,4,cluster1
1229,27.9,18.9,-1.5,-2.700001,46.499999,7,cluster6
1230,18.9,14.4,-1.5,-2.700001,18.5,4,cluster6
1231,20.699999,13.5,-1.44,-2.700001,28.249999,6,cluster6
1232,25.199999,17.1,-1.35,-2.700001,40.999999,7,cluster6
1233,28.799999,26.099998,-2.700001,-2.700001,15.249999,2,cluster6
1234,43.199997,27,-2.314285,-2.700001,79.749997,8,cluster4
1235,47.699997,36.899998,-1.8,-2.700001,82.749997,7,cluster4
1236,27,20.699999,-1.575,-2.700001,32.999999,5,cluster6
1237,25.199999,18.9,-1.26,-2.700001,36.249998,6,cluster6
1238,13.5,10.799999,-2.700001,-2.700001,6.75,2,cluster0
1239,18.9,16.199999,-2.700001,-2.700001,9.75,2,cluster0
1240,57.599998,54.899998,-2.700001,-2.700001,31.249999,2,cluster5
1241,36,33.299999,-2.700001,-2.700001,19.25,2,cluster6
