@relation weka_TrainingData_CerData_include_clustered

@attribute Instance_number numeric
@attribute before numeric
@attribute after numeric
@attribute avg numeric
@attribute max numeric
@attribute distance numeric
@attribute second numeric
@attribute Cluster {cluster0,cluster1,cluster2,cluster3,cluster4,cluster5,cluster6}

@data
2149,98.407074,95.74023,-2.666844,-2.666844,53.929807,2,cluster4
2150,108.07269,104.3709,-1.23393,-2.65872,117.837981,4,cluster4
2151,75.72466,72.201805,-1.174285,-2.635651,82.675945,4,cluster2
2152,64.05797,60.778667,-1.639652,-2.631727,51.739689,3,cluster2
2153,56.25052,53.62048,-2.63004,-2.63004,30.519722,2,cluster2
2154,53.47549,49.919468,-1.778011,-2.621652,43.315577,3,cluster2
2155,97.12004,94.36228,-0.919253,-2.61922,105.672731,4,cluster4
2156,101.970085,99.35238,-2.617705,-2.617705,55.922907,2,cluster4
2157,120.265434,116.15143,-2.057002,-2.61401,98.661751,3,cluster4
2158,70.544426,67.9329,-2.611526,-2.611526,38.465924,2,cluster2
2159,9.925024,5.042365,-2.44133,-2.609736,6.189633,3,cluster5
2160,86.8551,84.25292,-2.60218,-2.60218,47.530006,2,cluster4
2161,103.16329,100.5694,-2.59389,-2.59389,56.592414,2,cluster4
2162,101.68163,97.41158,-2.135025,-2.593875,83.082962,3,cluster4
2163,59.746674,57.167633,-2.579041,-2.579041,32.476196,2,cluster2
2164,39.317535,36.2124,-1.035045,-2.568373,42.550256,4,cluster3
2165,110.672935,108.10762,-2.565315,-2.565315,60.772376,2,cluster4
2166,81.59357,79.033264,-2.560306,-2.560306,44.618565,2,cluster2
2167,13.614937,9.288432,-1.442168,-2.543398,12.968576,4,cluster5
2168,44.030598,36.845,-2.395199,-2.52689,44.958019,4,cluster2
2169,71.26763,66.760056,-2.253787,-2.522334,37.789568,3,cluster2
2170,61.873,58.250767,-1.811117,-2.513493,50.246674,3,cluster2
2171,111.070984,108.09,-1.490492,-2.50842,91.599834,3,cluster4
2172,107.81413,105.17531,-1.31941,-2.50548,89.075064,3,cluster4
2173,64.31111,61.30136,-1.504875,-2.50283,52.615739,3,cluster2
2174,119.15399,116.65158,-2.50241,-2.50241,65.501547,2,cluster4
2175,101.09031,98.31081,-1.38975,-2.50153,82.774972,3,cluster4
2176,73.4451,69.80029,-1.822405,-2.49411,59.498994,3,cluster2
2177,56.009999,53.31,-1.35,-2.489999,45.866666,3,cluster2
2178,120.749176,118.260895,-2.488281,-2.488281,66.391686,2,cluster4
2179,79.22631,75.05469,-2.08581,-2.480315,64.174165,3,cluster2
2180,36.74773,34.270657,-2.477073,-2.477073,19.72733,2,cluster3
2181,62.42792,59.954678,-2.473242,-2.473242,33.995166,2,cluster2
2182,68.618614,59.179283,-0.943933,-2.466256,194.263129,11,cluster0
2183,55.799999,53.049998,-1.375,-2.460001,45.655555,3,cluster2
2184,96.61288,94.15712,-2.45576,-2.45576,52.991667,2,cluster4
2185,38.927822,26.087837,-1.62888,-2.455565,36.640392,11,cluster6
2186,99.89774,95.54776,-1.087495,-2.44857,136.65436,5,cluster4
2187,114.36585,111.921616,-2.444234,-2.444234,62.857629,2,cluster4
2188,75.90217,70.00202,-1.475038,-2.43506,101.968581,5,cluster2
2189,93.75239,90.01387,-1.86926,-2.43369,76.412489,3,cluster4
2190,52.904903,50.473198,-2.431705,-2.431705,28.716139,2,cluster2
2191,62.61856,59.76199,-1.428285,-2.430835,50.71341,3,cluster2
2192,17.141268,11.02861,-1.528164,-2.428411,19.646291,5,cluster3
2193,99.72509,97.300125,-2.424965,-2.424965,54.729226,2,cluster4
2194,35.41218,30.100042,-0.885356,-2.41467,63.264903,7,cluster6
2195,101.37471,98.40703,-1.48384,-2.40528,83.498347,3,cluster4
2196,55.086422,51.40981,-1.225537,-2.40376,59.522859,4,cluster2
2197,97.02616,94.62974,-2.39642,-2.39642,53.23775,2,cluster4
2198,69.289604,56.302166,-1.443049,-2.39547,173.071832,10,cluster0
2199,48.28026,45.036625,-1.081212,-2.389595,51.981336,4,cluster2
2200,110.59928,108.21185,-2.38743,-2.38743,60.780869,2,cluster4
2201,105.875404,99.46144,-1.282793,-2.3777,171.516104,6,cluster4
2202,73.29455,69.89315,-1.1338,-2.36883,80.197814,4,cluster2
2203,88.990776,86.625595,-2.365181,-2.365181,48.782325,2,cluster4
2204,105.154854,100.07201,-1.694281,-2.36326,114.115865,4,cluster4
2205,100.73738,96.13286,-1.53484,-2.352735,108.790149,4,cluster4
2206,101.75468,95.55286,-1.240364,-2.342204,165.8151,6,cluster4
2207,80.95689,75.27499,-1.420475,-2.337525,108.159604,5,cluster4
2208,102.80805,100.47205,-2.336,-2.336,56.466694,2,cluster4
2209,76.307236,73.02054,-1.095565,-2.326185,83.47171,4,cluster2
2210,102.12036,98.84889,-1.635735,-2.32212,83.92785,3,cluster4
2211,113.748245,111.01317,-0.911692,-2.32027,125.447856,4,cluster4
2212,110.358894,100.668755,-0.969014,-2.31699,324.171848,11,cluster0
2213,54,51.449998,-1.275001,-2.31,44.224999,3,cluster2
2214,101.36339,99.06057,-2.30282,-2.30282,55.673322,2,cluster4
2215,115.66693,111.838455,-1.914238,-2.300665,94.901251,3,cluster4
2216,104.908875,97.865234,-0.880455,-2.28912,253.482233,9,cluster0
2217,101.72636,99.43789,-2.28847,-2.28847,55.878958,2,cluster4
2218,104.55034,98.12797,-0.917481,-2.279,224.54894,8,cluster0
2219,87.00722,80.94118,-1.51651,-2.278936,117.424033,5,cluster4
2220,59.71847,57.44223,-2.27624,-2.27624,32.544639,2,cluster2
2221,3.525386,0.294976,-1.615205,-2.265162,1.772361,3,cluster5
2222,49.271885,47.00762,-2.264265,-2.264265,26.744307,2,cluster2
2223,29.299238,27.040857,-2.258381,-2.258381,15.650026,2,cluster3
2224,90.38507,86.361664,-2.011703,-2.255446,73.712179,3,cluster4
2225,30.774067,28.529493,-2.244574,-2.244574,16.473211,2,cluster3
2226,31.206713,28.965776,-2.240937,-2.240937,16.71458,2,cluster3
2227,118.27737,114.0957,-2.090835,-2.23757,96.781353,3,cluster4
2228,12.887006,10.661413,-2.225593,-2.225593,6.541227,2,cluster5
2229,115.89404,109.272545,-1.655374,-2.217706,156.196896,5,cluster4
2230,111.09269,107.95205,-1.04688,-2.213684,121.458546,4,cluster4
2231,91.39137,88.70933,-1.34102,-2.21311,75.284206,3,cluster4
2232,70.33193,68.119606,-2.212324,-2.212324,38.45876,2,cluster2
2233,32.08575,28.867264,-1.609243,-2.211349,25.229837,3,cluster3
2234,87.297775,85.09727,-2.200505,-2.200505,47.887512,2,cluster4
2235,107.49962,105.31086,-2.18876,-2.18876,59.114022,2,cluster4
2236,67.21714,64.93556,-1.14079,-2.18512,54.773533,3,cluster2
2237,112.1282,96.19412,-1.062272,-2.168534,455.768737,16,cluster0
2238,71.14001,68.56222,-1.288895,-2.16585,57.965664,3,cluster2
2239,112.90422,108.699,-2.10261,-2.164,92.317622,3,cluster4
2240,113.422264,111.259766,-2.162498,-2.162498,62.411675,2,cluster4
2241,85.01809,78.29054,-1.121258,-2.14981,158.160632,7,cluster0
2242,109.827705,107.06019,-0.922505,-2.14725,121.088465,4,cluster4
2243,112.111374,109.38466,-0.908905,-2.146599,123.152701,4,cluster4
2244,71.74321,66.759544,-1.245917,-2.14547,96.116188,5,cluster2
2245,108.724335,106.58119,-2.143145,-2.143145,59.80709,2,cluster4
2246,86.69859,81.114006,-1.396146,-2.126434,117.090682,5,cluster4
2247,106.65938,103.60686,-1.017507,-2.121564,117.325386,4,cluster4
2248,105.11514,101.56855,-1.773295,-2.110875,86.024432,3,cluster4
2249,46.83937,44.73073,-2.10864,-2.10864,25.436139,2,cluster2
2250,84.50677,81.00852,-1.166083,-2.106776,91.390096,4,cluster4
2251,105.35325,101.92645,-1.7134,-2.09604,86.472831,3,cluster4
2252,120.25247,114.281235,-0.995206,-2.08496,228.450957,7,cluster0
2253,105.91972,102.865204,-1.018172,-2.08149,115.431668,4,cluster4
2254,108.94156,105.513916,-1.713822,-2.08111,89.254424,3,cluster4
2255,107.06892,102.90819,-1.040183,-2.07819,146.3612,5,cluster4
2256,105.17769,102.22735,-1.47517,-2.07374,86.585036,3,cluster4
2257,109.77212,107.70019,-2.07193,-2.07193,60.408975,2,cluster4
2258,108.28908,105.94914,-1.16997,-2.06857,89.016314,3,cluster4
2259,40.66796,38.606342,-2.061618,-2.061618,22.020639,2,cluster3
2260,59.65215,55.368195,-0.856791,-2.052185,95.928849,6,cluster2
2261,39.533627,37.488026,-2.045601,-2.045601,21.394904,2,cluster3
2262,109.463844,107.41828,-2.045564,-2.045564,60.245034,2,cluster4
2263,126.06881,120.165504,-1.180661,-2.041194,204.460942,6,cluster4
2264,41.792316,38.321632,-1.735342,-2.034751,33.297643,3,cluster3
2265,62.644386,59.03151,-0.903219,-2.034386,85.162018,5,cluster2
2266,97.47097,91.53282,-1.18763,-2.03242,157.421773,6,cluster4
2267,116.8091,113.87661,-1.466245,-2.03198,95.961897,3,cluster4
2268,98.567154,87.39187,-1.241698,-2.03188,260.291779,10,cluster0
2269,73.01315,70.99427,-2.01888,-2.01888,40.002061,2,cluster2
2270,113.12864,111.11098,-2.01766,-2.01766,62.288783,2,cluster4
2271,30.28057,27.8288,-0.817257,-2.016214,32.383951,4,cluster3
2272,5.979024,2.009164,-0.992465,-2.008728,5.971113,5,cluster5
2273,87.35295,81.03687,-1.05268,-2.00776,162.033059,7,cluster0
2274,29.508764,26.521994,-0.99559,-2.005846,31.446935,4,cluster3
2275,5.117029,0.319053,-0.599747,-2.004951,9.578432,9,cluster5
2276,51.866455,49.864197,-2.002258,-2.002258,28.258514,2,cluster2
2277,100.20842,95.973595,-1.058706,-1.98696,136.272576,5,cluster4
2278,112.13978,108.31899,-1.273597,-1.98208,121.952211,4,cluster4
2279,105.58542,102.44085,-1.04819,-1.981536,115.807973,4,cluster4
2280,114.49239,110.78158,-1.855405,-1.98087,93.829303,3,cluster4
2281,31.736483,27.983822,-1.250887,-1.979934,33.202183,4,cluster3
2282,43.59348,40.26878,-1.108233,-1.973592,46.754652,4,cluster2
2283,101.22118,96.462326,-1.586285,-1.95612,109.584546,4,cluster4
2284,50.399952,48.447636,-1.952316,-1.952316,27.457663,2,cluster2
2285,103.2221,100.56865,-0.884483,-1.94726,113.757369,4,cluster4
2286,9.354268,7.151223,-0.734348,-1.947096,9.112234,4,cluster5
2287,54.899998,52.199997,-0.9,-1.940001,59.161108,4,cluster2
2288,107.7182,104.34485,-1.12445,-1.93919,118.333658,4,cluster4
2289,53.142303,49.26776,-1.291514,-1.938165,57.411419,4,cluster2
2290,31.107033,29.168896,-1.938137,-1.938137,16.743314,2,cluster3
2291,98.95169,95.792305,-1.579692,-1.931556,81.045591,3,cluster4
2292,44.099998,40.93,-0.7925,-1.930001,59.005553,5,cluster2
2293,102.62653,97.0419,-1.116926,-1.928875,165.717725,6,cluster4
2294,70.413864,68.48726,-1.926604,-1.926604,38.583646,2,cluster2
2295,39.99368,38.06933,-1.92435,-1.92435,21.684169,2,cluster3
2296,121.10409,119.181755,-1.922335,-1.922335,66.746068,2,cluster4
2297,66.417274,64.36607,-1.025602,-1.921904,54.244087,3,cluster2
2298,25.039131,23.120144,-1.918987,-1.918987,13.377576,2,cluster3
2299,100.124245,98.21283,-1.911415,-1.911415,55.093632,2,cluster4
2300,68.282906,65.08634,-1.065522,-1.905602,73.909801,4,cluster2
2301,73.04801,71.14554,-1.90247,-1.90247,40.053764,2,cluster2
2302,13.5,0.7,-0.9,-1.899999,2.111111,4,cluster5
2303,55.8,53,-1.35,-1.899998,45.472222,3,cluster2
2304,66.09053,60.894264,-0.577363,-1.88789,175.504866,10,cluster0
2305,113.848694,111.905304,-0.971695,-1.886786,94.318358,3,cluster4
2306,49.48445,47.330532,-1.076959,-1.884708,40.563951,3,cluster2
2307,114.70097,112.81809,-1.88288,-1.88288,63.199739,2,cluster4
2308,89.136566,84.48156,-1.163752,-1.88,121.053859,5,cluster4
2309,68.706215,66.82667,-1.879545,-1.879545,37.648024,2,cluster2
2310,69.85842,66.39349,-0.866232,-1.879454,94.257082,5,cluster2
2311,54.86206,50.827534,-1.008631,-1.87445,74.155703,5,cluster2
2312,131.57108,119.43322,-1.011488,-1.874354,457.016232,13,cluster0
2313,108.15867,105.577255,-1.290707,-1.865575,89.216321,3,cluster4
2314,35.0246,33.042507,-0.991047,-1.86528,28.604137,3,cluster3
2315,15.611833,12.896919,-0.678728,-1.858508,19.127749,5,cluster3
2316,103.11883,101.263336,-1.855494,-1.855494,56.772824,2,cluster4
2317,30.535625,26.99891,-0.442089,-1.85407,71.380192,9,cluster6
2318,76.80599,73.43962,-1.122123,-1.8532,83.11641,4,cluster2
2319,37.432076,35.585526,-1.84655,-1.84655,20.282667,2,cluster3
2320,40.29541,38.450512,-1.844898,-1.844898,21.873867,2,cluster3
2321,31.08022,29.246689,-1.833531,-1.833531,16.757475,2,cluster3
2322,105.269226,103.44085,-1.828376,-1.828376,57.975021,2,cluster4
2323,88.977325,85.64161,-1.111905,-1.827566,96.95888,4,cluster4
2324,65.81906,62.59835,-0.805177,-1.820384,88.995647,5,cluster2
2325,37.88394,36.06399,-1.81995,-1.81995,20.541092,2,cluster3
2326,108.929276,107.11417,-1.815106,-1.815106,60.012068,2,cluster4
2327,119.194145,116.82765,-0.788832,-1.814005,131.480407,4,cluster4
2328,46.09421,42.667686,-1.142175,-1.81302,48.966564,4,cluster2
2329,44.14365,39.86939,-0.854852,-1.810247,70.733218,6,cluster2
2330,113.72677,111.91852,-1.80825,-1.80825,62.679247,2,cluster4
2331,126.78963,118.079346,-0.967809,-1.80265,339.27761,10,cluster0
2332,115.91581,114.11388,-1.80193,-1.80193,63.897136,2,cluster4
2333,105.299995,97.2,-1.349999,-1.800006,197.249995,7,cluster0
2334,66.6,64.799995,-1.800005,-1.800005,36.499999,2,cluster2
2335,75.6,73.799995,-1.800005,-1.800005,41.499999,2,cluster2
2336,68.4,64.799995,-1.800002,-1.800005,55.499999,3,cluster2
2337,77.4,69.299995,-1.620001,-1.800005,121.749997,6,cluster0
2338,87.299995,76.5,-1.542856,-1.800005,181.999996,8,cluster0
2339,72,69.299995,-1.350002,-1.800005,58.999999,3,cluster2
2340,67.5,59.399998,-1.35,-1.800005,122.999997,7,cluster0
2341,70.2,62.1,-1.35,-1.800005,129.249997,7,cluster0
2342,67.5,63.899998,-1.200001,-1.800005,72.999998,4,cluster2
2343,72.9,64.799995,-1.012501,-1.800005,171.749997,9,cluster0
2344,68.400002,66.599998,-1.800003,-1.800003,37.5,2,cluster2
2345,70.199997,63.899998,-1.575,-1.800003,92.749997,5,cluster2
2346,68.400002,63.899998,-1.500001,-1.800003,73.249998,4,cluster2
2347,72,70.199997,-1.800003,-1.800003,39.499999,2,cluster2
2348,45,43.199997,-1.800003,-1.800003,24.499999,2,cluster2
2349,38.700001,36.899998,-1.800003,-1.800003,21,2,cluster3
2350,40.5,36.899998,-1.800001,-1.800003,32.25,3,cluster3
2351,48.599998,43.199997,-1.800001,-1.800003,50.999999,4,cluster2
2352,54,47.699997,-1.575001,-1.800003,70.999999,5,cluster2
2353,49.5,45,-1.5,-1.800003,52.249999,4,cluster2
2354,45,40.5,-1.5,-1.800003,47.249999,4,cluster2
2355,63.899998,56.699997,-1.44,-1.800003,100.999998,6,cluster2
2356,51.299999,45.899998,-1.35,-1.800003,67.999998,5,cluster2
2357,66.599998,63.899998,-1.35,-1.800003,54.249998,3,cluster2
2358,39.599998,36.899998,-1.35,-1.800003,31.999999,3,cluster3
2359,54.899998,52.199997,-1.35,-1.800003,44.749999,3,cluster2
2360,36.899998,31.5,-1.349999,-1.800003,47.249999,5,cluster3
2361,54,47.699997,-1.260001,-1.800003,84.749997,6,cluster2
2362,74.699997,62.099998,-1.26,-1.800003,210.249994,11,cluster0
2363,35.099998,28.799999,-1.26,-1.800003,53.249999,6,cluster6
2364,37.799999,24.299999,-1.227273,-1.800003,103.999997,12,cluster0
2365,72.900002,69.299995,-1.200002,-1.800003,78.999998,4,cluster2
2366,60.299999,56.699997,-1.200001,-1.800003,65.249998,4,cluster2
2367,59.399998,52.199997,-1.2,-1.800003,108.249997,7,cluster0
2368,52.199997,45,-1.199999,-1.800003,94.999997,7,cluster2
2369,71.099998,67.5,-1.199999,-1.800003,76.749999,4,cluster2
2370,54.899998,50.399998,-1.125,-1.800003,72.999998,5,cluster2
2371,51.299999,45.899998,-1.08,-1.800003,80.999997,6,cluster2
2372,45,43.199997,-1.800003,-1.800003,24.499999,2,cluster2
2373,63,61.199997,-1.800003,-1.800003,34.499999,2,cluster2
2374,54,52.199997,-1.800003,-1.800003,29.499999,2,cluster2
2375,55.8,52.199997,-1.800002,-1.800003,44.999999,3,cluster2
2376,46.8,43.199997,-1.800002,-1.800003,37.499999,3,cluster2
2377,58.5,54.899998,-1.800001,-1.800003,47.249999,3,cluster2
2378,45,41.399998,-1.800001,-1.800003,35.999999,3,cluster2
2379,49.5,45.899998,-1.800001,-1.800003,39.749999,3,cluster2
2380,60.3,53.1,-1.8,-1.800003,78.749999,5,cluster2
2381,58.5,50.399998,-1.62,-1.800003,90.249998,6,cluster2
2382,49.5,43.199997,-1.575001,-1.800003,64.249998,5,cluster2
2383,55.8,49.5,-1.575,-1.800003,72.999999,5,cluster2
2384,47.699997,41.399998,-1.575,-1.800003,62.249998,5,cluster2
2385,64.799995,58.5,-1.574999,-1.800003,85.249997,5,cluster2
2386,47.699997,43.199997,-1.5,-1.800003,50.749998,4,cluster2
2387,52.199997,47.699997,-1.5,-1.800003,55.749998,4,cluster2
2388,49.5,39.6,-1.414286,-1.800003,98.249998,8,cluster0
2389,63.899998,51.3,-1.4,-1.800003,158.749997,10,cluster0
2390,48.6,43.199997,-1.350001,-1.800003,63.999998,5,cluster2
2391,50.399998,47.699997,-1.35,-1.800003,40.999999,3,cluster2
2392,59.399998,56.699997,-1.35,-1.800003,48.499999,3,cluster2
2393,63,60.3,-1.35,-1.800003,51.249999,3,cluster2
2394,54,48.6,-1.35,-1.800003,70.999999,5,cluster2
2395,54,51.3,-1.35,-1.800003,43.749999,3,cluster2
2396,64.799995,55.8,-1.285714,-1.800003,134.749997,8,cluster0
2397,58.5,52.199997,-1.260001,-1.800003,91.499998,6,cluster2
2398,49.5,43.199997,-1.260001,-1.800003,76.749998,6,cluster2
2399,67.5,54.899998,-1.26,-1.800003,187.999997,11,cluster0
2400,62.1,55.8,-1.26,-1.800003,98.499998,6,cluster2
2401,55.8,49.5,-1.26,-1.800003,87.999998,6,cluster2
2402,52.199997,45.899998,-1.26,-1.800003,82.499997,6,cluster2
2403,57.6,40.5,-1.221429,-1.800003,203.249996,15,cluster0
2404,55.8,52.199997,-1.200001,-1.800003,60.249999,4,cluster2
2405,63,59.399998,-1.200001,-1.800003,67.749999,4,cluster2
2406,65.7,61.199997,-1.125001,-1.800003,88.499997,5,cluster2
2407,58.5,54,-1.125,-1.800003,77.749999,5,cluster2
2408,57.6,52.199997,-1.080001,-1.800003,91.999998,6,cluster2
2409,64.799995,59.399998,-1.079999,-1.800003,103.499997,6,cluster2
2410,65.7,63.899998,-1.800002,-1.800002,35.999999,2,cluster2
2411,23.4,21.599998,-1.800002,-1.800002,12.499999,2,cluster3
2412,31.5,26.099998,-1.800001,-1.800002,31.999999,4,cluster3
2413,41.399998,31.5,-1.65,-1.800002,70.249999,7,cluster6
2414,36,29.699999,-1.575,-1.800002,45.499999,5,cluster3
2415,26.099998,21.599998,-1.5,-1.800002,26.749999,4,cluster3
2416,29.699999,22.5,-1.44,-1.800002,42.749999,6,cluster6
2417,70.2,60.3,-1.414286,-1.800002,146.499998,8,cluster0
2418,66.6,63.899998,-1.350001,-1.800002,54.499999,3,cluster2
2419,35.1,32.399998,-1.350001,-1.800002,28.249999,3,cluster3
2420,37.8,32.399998,-1.35,-1.800002,48.999999,5,cluster2
2421,23.4,20.699999,-1.35,-1.800002,18.249999,3,cluster3
2422,38.7,30.599998,-1.35,-1.800002,68.249998,7,cluster6
2423,38.7,36,-1.35,-1.800002,30.999999,3,cluster3
2424,34.2,31.5,-1.35,-1.800002,27.249999,3,cluster3
2425,65.7,59.399998,-1.26,-1.800002,103.499998,6,cluster2
2426,28.8,25.199999,-1.2,-1.800002,29.999999,4,cluster3
2427,35.1,31.5,-1.2,-1.800002,36.999999,4,cluster3
2428,27.9,24.3,-1.2,-1.800002,28.749999,4,cluster3
2429,39.6,36,-1.2,-1.800002,41.999999,4,cluster3
2430,44.1,21.599998,-1.157143,-1.800002,19.499999,8,cluster6
2431,23.4,18.9,-1.125,-1.800002,28.999999,5,cluster3
2432,26.099998,21.599998,-1.125,-1.800002,33.499999,5,cluster3
2433,27.9,23.4,-1.125,-1.800002,35.249999,5,cluster3
2434,40.5,34.2,-1.05,-1.800002,72.499999,7,cluster6
2435,23.4,21.599998,-1.800001,-1.800001,12.499999,2,cluster3
2436,23.4,19.799999,-1.8,-1.800001,17.999999,3,cluster3
2437,27.9,23.4,-1.5,-1.800001,28.499999,4,cluster3
2438,23.4,18.9,-1.5,-1.800001,23.249999,4,cluster3
2439,26.099998,21.599998,-1.5,-1.800001,26.499999,4,cluster3
2440,30.599998,18.9,-1.4625,-1.800001,61.249998,9,cluster6
2441,29.699999,22.5,-1.44,-1.800001,42.749999,6,cluster6
2442,24.299999,21.599998,-1.35,-1.800001,19.249999,3,cluster3
2443,27.9,25.199999,-1.35,-1.800001,21.999999,3,cluster3
2444,26.099998,19.799999,-1.26,-1.800001,37.749998,6,cluster3
2445,22.5,20.699999,-1.800001,-1.800001,12,2,cluster3
2446,27,25.199999,-1.800001,-1.800001,14.5,2,cluster3
2447,31.5,29.699999,-1.800001,-1.800001,17,2,cluster3
2448,33.299999,29.699999,-1.8,-1.800001,26.249999,3,cluster3
2449,24.299999,18.9,-1.8,-1.800001,23.999999,4,cluster3
2450,19.799999,14.4,-1.8,-1.800001,18.999999,4,cluster3
2451,18,15.299999,-1.35,-1.800001,14,3,cluster3
2452,23.4,20.699999,-1.35,-1.800001,18.5,3,cluster3
2453,27,18.9,-1.35,-1.800001,44.249999,7,cluster6
2454,32.399998,29.699999,-1.349999,-1.800001,25.999999,3,cluster3
2455,26.099998,19.799999,-1.26,-1.800001,38.249999,6,cluster3
2456,18,14.4,-1.2,-1.800001,17.749999,4,cluster3
2457,17.1,13.5,-1.2,-1.800001,16.75,4,cluster3
2458,33.299999,29.699999,-1.2,-1.800001,35.249999,4,cluster3
2459,23.4,18.9,-1.125,-1.800001,29.249999,5,cluster3
2460,18,13.5,-1.125,-1.800001,21.75,5,cluster3
2461,14.4,12.599999,-1.800001,-1.800001,7.5,2,cluster5
2462,31.5,29.699999,-1.800001,-1.800001,17,2,cluster3
2463,24.3,20.699999,-1.8,-1.800001,18.75,3,cluster3
2464,22.5,18.9,-1.8,-1.800001,17.25,3,cluster3
2465,31.5,27.9,-1.8,-1.800001,24.75,3,cluster3
2466,28.8,23.4,-1.8,-1.800001,29,4,cluster3
2467,26.099998,20.699999,-1.8,-1.800001,25.999999,4,cluster3
2468,21.599998,15.299999,-1.575,-1.800001,25.249999,5,cluster3
2469,14.4,9.9,-1.5,-1.800001,13.249999,4,cluster5
2470,23.4,16.199999,-1.44,-1.800001,33.499999,6,cluster3
2471,25.199999,15.299999,-1.414286,-1.800001,44.499999,8,cluster6
2472,27.9,25.199999,-1.35,-1.800001,22.25,3,cluster3
2473,18,12.599999,-1.35,-1.800001,20.749999,5,cluster3
2474,22.5,17.1,-1.35,-1.800001,27,5,cluster3
2475,27,24.3,-1.35,-1.800001,21.25,3,cluster3
2476,14.4,11.7,-1.35,-1.800001,10.75,3,cluster5
2477,31.5,28.8,-1.35,-1.800001,25,3,cluster3
2478,30.599998,25.199999,-1.35,-1.800001,38.999999,5,cluster3
2479,20.699999,14.4,-1.26,-1.800001,28.999999,6,cluster3
2480,39.6,29.699999,-1.2375,-1.800001,88.499999,9,cluster6
2481,19.8,16.199999,-1.2,-1.800001,20.25,4,cluster3
2482,11.7,8.099999,-1.2,-1.800001,11.249999,4,cluster5
2483,31.5,27.9,-1.2,-1.800001,32.75,4,cluster3
2484,19.8,15.299999,-1.125,-1.800001,24.75,5,cluster3
2485,25.199999,20.699999,-1.125,-1.800001,32.249999,5,cluster3
2486,24.3,19.8,-1.125,-1.800001,30.75,5,cluster3
2487,7.2,5.4,-1.8,-1.8,3.5,2,cluster5
2488,7.2,4.5,-1.35,-1.8,4.75,3,cluster5
2489,4.5,2.7,-1.8,-1.8,2,2,cluster5
2490,4.5,0.9,-1.8,-1.8,2.25,3,cluster5
2491,8.099999,0,-1.35,-1.8,8.5,7,cluster5
2492,6.3,2.7,-1.2,-1.8,5.25,4,cluster5
2493,9.9,8.099999,-1.8,-1.8,5,2,cluster5
2494,12.599999,8.099999,-1.5,-1.8,11.75,4,cluster5
2495,4.5,0,-1.5,-1.8,2.5,4,cluster5
2496,5.4,2.7,-1.35,-1.8,3.5,3,cluster5
2497,9.9,4.5,-1.35,-1.8,10,5,cluster5
2498,14.4,12.599999,-1.8,-1.8,7.5,2,cluster5
2499,7.2,5.4,-1.8,-1.8,3.5,2,cluster5
2500,16.199999,9,-1.44,-1.8,21.749999,6,cluster5
2501,8.099999,5.4,-1.35,-1.8,5.75,3,cluster5
2502,95.4,93.6,-1.8,-1.8,52.5,2,cluster4
2503,77.4,75.6,-1.8,-1.8,42.5,2,cluster2
2504,68.4,66.6,-1.8,-1.8,37.5,2,cluster2
2505,26.1,22.5,-1.8,-1.8,20.25,3,cluster3
2506,29.7,27.9,-1.8,-1.8,16,2,cluster3
2507,23.4,19.8,-1.8,-1.8,18,3,cluster3
2508,24.3,18.9,-1.8,-1.8,24,4,cluster3
2509,33.3,31.5,-1.8,-1.8,18,2,cluster3
2510,79.2,77.4,-1.8,-1.8,43.5,2,cluster2
2511,66.6,64.8,-1.8,-1.8,36.5,2,cluster2
2512,24.3,22.5,-1.8,-1.8,13,2,cluster3
2513,21.6,16.2,-1.8,-1.8,21,4,cluster3
2514,30.6,28.8,-1.8,-1.8,16.5,2,cluster3
2515,19.8,16.2,-1.8,-1.8,15,3,cluster3
2516,22.5,20.7,-1.8,-1.8,12,2,cluster3
2517,42.3,40.5,-1.8,-1.8,23,2,cluster3
2518,57.6,55.8,-1.8,-1.8,31.5,2,cluster2
2519,60.3,58.5,-1.8,-1.8,33,2,cluster2
2520,19.8,8,-1.8,-1.8,4.944444,2,cluster5
2521,44.1,42.3,-1.8,-1.8,24,2,cluster3
2522,28.8,27,-1.8,-1.8,15.5,2,cluster3
2523,90,88.2,-1.8,-1.8,49.5,2,cluster4
2524,55.8,54,-1.8,-1.8,30.5,2,cluster2
2525,62.1,60.3,-1.8,-1.8,34,2,cluster2
2526,12.599999,10.799999,-1.8,-1.8,6.499999,2,cluster5
2527,3.6,0,-1.8,-1.8,1.5,3,cluster5
2528,67.5,65.7,-1.8,-1.8,37,2,cluster2
2529,72,68.4,-1.8,-1.8,58.5,3,cluster2
2530,9,7.2,-1.8,-1.8,4.5,2,cluster5
2531,76.5,71.1,-1.8,-1.8,82,4,cluster2
2532,62.1,58.5,-1.8,-1.8,50.25,3,cluster2
2533,37.8,34.2,-1.8,-1.8,30,3,cluster3
2534,39.6,37.8,-1.8,-1.8,21.5,2,cluster3
2535,48.6,46.8,-1.8,-1.8,26.5,2,cluster2
2536,35.1,33.3,-1.8,-1.8,19,2,cluster3
2537,51.3,49.5,-1.8,-1.8,28,2,cluster2
2538,5.4,0,-1.8,-1.8,3,4,cluster5
2539,5.4,0,-1.8,-1.8,1.5,4,cluster5
2540,61.199997,54,-1.799999,-1.8,79.999999,5,cluster2
2541,45.899998,42.3,-1.799999,-1.8,36.749999,3,cluster2
