@relation weka_habit_test_clustered

@attribute Instance_number numeric
@attribute before numeric
@attribute after numeric
@attribute avg numeric
@attribute max numeric
@attribute dis numeric
@attribute sec numeric
@attribute cle numeric
@attribute Cluster {cluster0,cluster1,cluster2,cluster3,cluster4,cluster5,cluster6}

@data
1456,47.699997,43.199997,-1.125,-1.799999,62.749998,5,29.070136,cluster3
1457,55.8,51.3,-1.125,-1.8,74.749999,5,4.635036,cluster3
1458,24.3,19.8,-1.125,-1.800001,30.75,5,5.63385,cluster3
1459,27,22.5,-1.125,-1.8,34.749999,5,8.07041,cluster3
1460,61.199997,56.699997,-1.125,-1.799999,81.499998,5,11.965759,cluster3
1461,23.4,18.9,-1.125,-1.800002,28.999999,5,5.469044,cluster3
1462,39.6,35.1,-1.125,-1.8,52,5,5.055391,cluster3
1463,62.1,57.6,-1.125,-1.799998,83.499999,5,3.761481,cluster3
1464,67.5,63,-1.125,-1.8,90.249998,5,4.338208,cluster3
1465,38.7,34.2,-1.125,-1.8,50.5,5,5,cluster3
1466,12.599999,8.099999,-1.125,-1.8,14.249999,5,10.969212,cluster1
1467,51.3,46.8,-1.125,-1.799998,67.999999,5,25.53291,cluster3
1468,24.3,19.8,-1.125,-1.799998,30.999999,5,5.336134,cluster3
1469,62.1,56.699997,-1.080001,-1.8,98.499999,6,5.247934,cluster3
1470,54,48.599998,-1.08,-1.800003,84.999998,6,6.612502,cluster3
1471,49.5,44.1,-1.08,-1.8,78,6,5.934579,cluster3
1472,23.4,18,-1.08,-1.800001,34.25,6,5.204918,cluster3
1473,6.3,0.9,-1.08,-1.8,6.25,6,5.2865,cluster1
1474,32.399998,27,-1.08,-1.799999,49.499999,6,5.380844,cluster3
1475,43.199997,37.8,-1.079999,-1.8,44.5,6,13.643548,cluster3
1476,40.5,34.2,-1.05,-1.800002,72.499999,7,3.406106,cluster3
1477,57.6,51.3,-1.05,-1.799998,105.999998,7,4.774436,cluster0
1478,43.199997,36.899998,-1.05,-1.8,77.499999,7,6.686092,cluster3
1479,27,19.799999,-1.028572,-1.799999,51.749998,8,8.273936,cluster3
1480,67.5,60.3,-1.028571,-1.8,142.749998,8,6.614583,cluster0
1481,18,9.9,-1.0125,-1.8,35.249999,9,6.141079,cluster1
1482,79.2,78.299995,-0.900005,-0.900005,43.749999,2,17.771799,cluster4
1483,74.7,73.799995,-0.900005,-0.900005,41.249999,2,3.67052,cluster4
1484,53.1,52.199997,-0.900003,-0.900003,29.249999,2,4.356827,cluster3
1485,44.1,43.199997,-0.900003,-0.900003,24.249999,2,4.871716,cluster3
1486,55.8,54.899998,-0.900002,-0.900002,30.749999,2,23.725019,cluster3
1487,37.8,36.899998,-0.900002,-0.900002,20.749999,2,7.743902,cluster3
1488,60.3,59.399998,-0.900002,-0.900002,33.249999,2,31.88291,cluster3
1489,51.3,50.399998,-0.900002,-0.900002,28.249999,2,7.650602,cluster3
1490,72,69.299995,-0.900002,-0.900005,78.499999,4,6.073666,cluster4
1491,31.5,30.599998,-0.900002,-0.900002,17.25,2,7.267741,cluster3
1492,33.299999,32.399998,-0.900002,-0.900002,18.249999,2,3.711671,cluster3
1493,54,53.099998,-0.900002,-0.900002,29.75,2,4.277013,cluster3
1494,67.5,66.599998,-0.900002,-0.900002,37.25,2,8.83154,cluster3
1495,76.5,75.599998,-0.900002,-0.900002,42.25,2,5.669643,cluster4
1496,46.799999,45.899998,-0.900002,-0.900002,25.749999,2,4.967715,cluster3
1497,63,62.099998,-0.900002,-0.900002,34.75,2,4.004861,cluster3
1498,70.199997,69.299995,-0.900002,-0.900002,38.749998,2,13.937258,cluster4
1499,72.900002,71.099998,-0.900002,-0.900002,60,3,5.825688,cluster4
1500,74.699997,73.799995,-0.900002,-0.900002,41.249998,2,12.45098,cluster4
1501,42.299999,41.399998,-0.900002,-0.900002,23.249999,2,4.482225,cluster3
1502,54,52.199997,-0.900002,-0.900002,44.249999,3,3.779762,cluster3
1503,67.5,65.699997,-0.900002,-0.900002,55.499999,3,11.031376,cluster3
1504,63,61.199997,-0.900002,-0.900002,51.749999,3,21.979652,cluster3
1505,45,43.199997,-0.900002,-0.900002,36.749999,3,8.046006,cluster3
1506,62.099998,61.199997,-0.900002,-0.900002,34.249999,2,5.291667,cluster3
1507,71.099998,70.199997,-0.900002,-0.900002,39.249999,2,3.479696,cluster4
1508,66.599998,65.699997,-0.900002,-0.900002,36.749999,2,4.51222,cluster3
1509,80.099998,79.199997,-0.900002,-0.900002,44.249999,2,10.583333,cluster4
1510,17.1,16.199999,-0.900002,-0.900002,9.25,2,4.261745,cluster1
1511,54,52.199997,-0.900002,-0.900003,44.249999,3,4.786804,cluster3
1512,63,61.199997,-0.900002,-0.900003,51.749999,3,7.972416,cluster3
1513,17.1,16.199999,-0.900001,-0.900001,9.25,2,5.204068,cluster1
1514,27.9,26.099998,-0.900001,-0.900002,22.499999,3,5.331034,cluster3
1515,23.4,21.599998,-0.900001,-0.900002,18.749999,3,13.804348,cluster3
1516,87.299995,86.399994,-0.900001,-0.900001,48.249997,2,4.960938,cluster4
1517,62.1,59.399998,-0.900001,-0.900003,67.499999,4,22.761671,cluster3
1518,35.1,32.399998,-0.900001,-0.900002,37.499999,4,6.3584,cluster3
1519,33.3,30.599998,-0.900001,-0.900002,35.499999,4,11.154776,cluster3
1520,34.200001,30.599998,-0.900001,-0.900002,44.999999,5,7.466821,cluster3
1521,54,50.399998,-0.900001,-0.900002,72.499998,5,6.297959,cluster3
1522,27,25.199999,-0.900001,-0.900002,21.749999,3,4.349315,cluster3
1523,22.5,20.699999,-0.900001,-0.900002,17.999999,3,8.713991,cluster3
1524,45,41.399998,-0.9,-0.900003,59.999999,5,4.233427,cluster3
1525,31.5,29.699999,-0.9,-0.900002,25.499999,3,30.238095,cluster3
1526,17.1,15.299999,-0.9,-0.900001,13.499999,3,14.431818,cluster1
1527,48.6,43.199997,-0.9,-0.900003,89.249998,7,5.122783,cluster3
1528,23.4,20.699999,-0.9,-0.900002,24.499999,4,18.676471,cluster3
1529,54.899998,52.199997,-0.9,-0.900003,59.499999,4,16.488551,cluster3
1530,24.299999,21.599998,-0.9,-0.900002,25.499999,4,19.84375,cluster3
1531,22.5,19.799999,-0.9,-0.900002,23.499999,4,8.037975,cluster3
1532,50.399998,47.699997,-0.9,-0.900002,54.499998,4,7.559524,cluster3
1533,62.099998,59.399998,-0.9,-0.900002,67.499998,4,10.241935,cluster3
1534,35.099998,32.399998,-0.9,-0.900002,37.499999,4,11.346851,cluster3
1535,27,24.299999,-0.9,-0.900002,28.499999,4,3.935305,cluster3
1536,44.099998,41.399998,-0.9,-0.900002,47.499998,4,5.514266,cluster3
1537,23.4,20.699999,-0.9,-0.900002,24.499999,4,16.793626,cluster3
1538,62.1,54.899998,-0.9,-0.900003,146.249997,9,6.890711,cluster0
1539,24.3,20.699999,-0.9,-0.900002,31.249999,5,14.564728,cluster3
1540,25.199999,21.599998,-0.9,-0.900002,32.499999,5,4.054985,cluster3
1541,7.2,5.4,-0.9,-0.9,5.25,3,16.365151,cluster1
1542,3.6,2.7,-0.9,-0.9,1.75,2,6.961819,cluster1
1543,9.9,8.099999,-0.9,-0.900001,7.5,3,4.205298,cluster1
1544,6.3,5.4,-0.9,-0.9,3.25,2,15.694305,cluster1
1545,13.5,11.7,-0.9,-0.900001,10.5,3,3.955051,cluster1
1546,28.799999,25.199999,-0.9,-0.900002,37.499999,5,25.4,cluster3
1547,14.4,12.599999,-0.9,-0.900001,11.25,3,15.9581,cluster1
1548,56.7,55.8,-0.9,-0.9,31.25,2,3.885495,cluster3
1549,76.5,75.6,-0.9,-0.9,42.25,2,5.167438,cluster4
1550,68.4,66.6,-0.9,-0.9,56.25,3,4.384132,cluster3
1551,83.7,82.8,-0.9,-0.9,46.25,2,5.464456,cluster4
1552,99.9,98.1,-0.9,-0.9,82.5,3,5.42735,cluster4
1553,68.4,67.5,-0.9,-0.9,37.75,2,11.223451,cluster3
1554,34.2,33.3,-0.9,-0.9,18.75,2,10.616336,cluster3
1555,72.9,72,-0.9,-0.9,40.25,2,4.409722,cluster4
1556,57.6,55.8,-0.9,-0.9,47.25,3,5.720721,cluster3
1557,47.7,45.9,-0.9,-0.9,39,3,9.704312,cluster3
1558,30.6,29.7,-0.9,-0.9,16.75,2,6.697683,cluster3
1559,24.3,23.4,-0.9,-0.9,13.25,2,17.162162,cluster3
1560,19.8,8.9,-0.9,-0.9,5.194444,2,6.248149,cluster1
1561,44.1,42.3,-0.9,-0.900003,35.999999,3,4.636456,cluster3
1562,39.6,37.8,-0.9,-0.9,32.25,3,14.244021,cluster3
1563,19.8,18.9,-0.9,-0.9,10.75,2,6.911057,cluster3
1564,58.5,55.8,-0.9,-0.9,63.5,4,31.8331,cluster3
1565,82.8,80.1,-0.9,-0.9,90.5,4,11.892169,cluster4
1566,65.7,63,-0.9,-0.900005,71.499998,4,17.295072,cluster3
1567,70.2,67.5,-0.9,-0.900005,76.499999,4,6.5565,cluster4
1568,34.2,31.5,-0.9,-0.900002,36.499999,4,17.845389,cluster3
1569,5.4,4.5,-0.9,-0.9,2.75,2,8.561763,cluster1
1570,31.5,29.7,-0.9,-0.9,25.5,3,5.604839,cluster3
1571,5.4,2.7,-0.9,-0.9,4.5,4,10.666433,cluster1
1572,15.3,14.4,-0.9,-0.9,8.25,2,5.246183,cluster1
1573,81.9,77.4,-0.9,-0.9,132.75,6,4.841536,cluster4
1574,12.6,11.7,-0.9,-0.9,6.75,2,14.850542,cluster1
1575,9,8.1,-0.9,-0.9,4.75,2,10.054785,cluster1
1576,24.299999,19.799999,-0.9,-0.900002,36.749999,6,7.217931,cluster3
1577,28.799999,24.299999,-0.9,-0.900002,44.249999,6,6.017679,cluster3
1578,38.7,35,-0.9,-1,51.222222,5,3.37766,cluster3
1579,12.599999,10.799999,-0.9,-0.900001,9.749999,3,3.80343,cluster1
1580,27,24.3,-0.9,-0.900002,28.499999,4,27.815196,cluster3
1581,17.1,14.4,-0.9,-0.900001,17.499999,4,5.619469,cluster1
1582,9,7.2,-0.9,-0.900001,6.75,3,9.335809,cluster1
1583,62.1,58.5,-0.9,-0.900003,83.749999,5,3.30645,cluster3
1584,28.8,27,-0.9,-0.9,23.25,3,7.922606,cluster3
1585,57.6,53.1,-0.9,-0.900003,92.249999,6,7.839506,cluster3
1586,11.7,9.9,-0.9,-0.900001,9,3,4.37931,cluster1
1587,28.8,23.4,-0.9,-0.900002,50.749999,7,10.448435,cluster3
1588,27,22.5,-0.9,-0.900002,41.249999,6,21.373167,cluster3
1589,53.1,49.5,-0.9,-0.900003,71.249999,5,6.620641,cluster3
1590,28.8,24.3,-0.9,-0.900002,44.249999,6,4.229684,cluster3
1591,24.3,22.5,-0.9,-0.9,19.5,3,4.46241,cluster3
1592,19.8,13.5,-0.9,-0.900001,36.999999,8,5.990566,cluster1
1593,42.3,41.4,-0.9,-0.9,23.25,2,4.150327,cluster3
1594,39.6,38.7,-0.9,-0.9,21.75,2,9.421335,cluster3
1595,33.3,32.4,-0.9,-0.9,18.25,2,4.290541,cluster3
1596,23.4,22.5,-0.9,-0.9,12.75,2,12.9065,cluster3
1597,62.1,61.2,-0.9,-0.9,34.25,2,10.374845,cluster3
1598,20.7,19.8,-0.9,-0.9,11.25,2,16.282051,cluster3
1599,67.5,65.7,-0.9,-0.9,55.5,3,6.370229,cluster3
1600,50.4,49.5,-0.9,-0.9,27.75,2,6.30859,cluster3
1601,54,52.2,-0.9,-0.9,44.25,3,20.616781,cluster3
1602,31.5,30.6,-0.9,-0.9,17.25,2,7.783512,cluster3
1603,64.8,62.1,-0.9,-0.9,70.5,4,9.769231,cluster3
1604,78.3,76.5,-0.9,-0.9,64.5,3,8.329853,cluster4
1605,60.3,58.5,-0.9,-0.9,49.5,3,4.742214,cluster3
1606,37.8,35.1,-0.9,-0.9,40.5,4,27.741606,cluster3
1607,29.7,28.8,-0.9,-0.9,16.25,2,4.710046,cluster3
1608,54,53.1,-0.9,-0.9,29.75,2,3.657587,cluster3
1609,49.5,48.6,-0.9,-0.9,27.25,2,19.92685,cluster3
1610,45,44.1,-0.9,-0.9,24.75,2,5.454434,cluster3
1611,18,17.1,-0.9,-0.9,9.75,2,10.895622,cluster3
1612,37.8,36,-0.9,-0.900002,30.749999,3,3.451087,cluster3
1613,37.8,34.2,-0.9,-0.900002,49.999999,5,7.827002,cluster3
1614,33.3,31.5,-0.9,-0.900002,26.999999,3,7.516631,cluster3
1615,75.6,72,-0.9,-0.900005,102.499999,5,6.312269,cluster4
1616,72,68.4,-0.9,-0.900005,97.499999,5,4.17525,cluster4
1617,51.3,49.5,-0.9,-0.900002,41.999999,3,16.710526,cluster3
1618,46.8,45,-0.9,-0.900002,38.249999,3,12.959184,cluster3
1619,27.9,27,-0.9,-0.9,15.25,2,6.985274,cluster3
1620,16.199999,15.299999,-0.9,-0.9,8.749999,2,4.127686,cluster1
1621,71.1,70.2,-0.9,-0.9,39.25,2,3.35626,cluster4
1622,75.6,74.7,-0.9,-0.9,41.75,2,2.812235,cluster4
1623,66.6,65.7,-0.9,-0.9,36.75,2,4.394655,cluster3
1624,3.6,1.8,-0.9,-0.9,2.25,3,4.503546,cluster1
1625,6.3,2.7,-0.9,-0.9,6.25,5,8.438363,cluster1
1626,8.099999,5.4,-0.9,-0.9,7.5,4,5.905637,cluster1
1627,6.3,3.6,-0.9,-0.9,5.5,4,9.610522,cluster1
1628,29.699999,23.4,-0.9,-0.900002,58.999998,8,13.593738,cluster3
1629,5.4,3.6,-0.9,-0.9,3.75,3,6.414141,cluster1
1630,8.099999,5.4,-0.9,-0.9,7.5,4,7.553688,cluster1
1631,32.399998,29.699999,-0.9,-0.900002,34.499999,4,8.453253,cluster3
1632,8.099999,6.3,-0.9,-0.9,6,3,4.58581,cluster1
1633,25.199999,24.299999,-0.9,-0.9,13.749999,2,12.211538,cluster3
1634,12.599999,11.7,-0.9,-0.9,6.75,2,6.978022,cluster1
1635,20.699999,18.9,-0.9,-0.9,16.499999,3,4.452638,cluster3
1636,16.199999,15.299999,-0.9,-0.9,8.749999,2,5.419234,cluster1
1637,29.699999,27,-0.9,-0.9,31.499999,4,4.526228,cluster3
1638,19.799999,18,-0.9,-0.9,15.75,3,30.444595,cluster6
1639,61.199997,59.399998,-0.9,-0.900002,50.249998,3,10.409836,cluster3
1640,56.699997,53.099998,-0.9,-0.900002,76.249998,5,2.679325,cluster3
1641,23.4,22.5,-0.9,-0.9,12.75,2,8.224126,cluster3
1642,40.5,38.700001,-0.9,-0.900002,33,3,14.194211,cluster3
1643,54.899998,53.099998,-0.9,-0.900002,44.999999,3,5.128981,cluster3
1644,60.299999,58.5,-0.9,-0.900002,49.499999,3,3.359788,cluster3
1645,28.799999,27.9,-0.9,-0.9,15.75,2,3.848485,cluster3
1646,33.299999,31.5,-0.9,-0.900002,26.999999,3,11.751955,cluster3
1647,24.299999,22.5,-0.9,-0.9,19.5,3,4.586646,cluster3
1648,52.199997,48.599998,-0.9,-0.900002,69.999998,5,19.97666,cluster3
1649,51.299999,49.5,-0.9,-0.900002,41.999999,3,4.734359,cluster3
1650,50.399998,48.599998,-0.9,-0.900002,41.249999,3,33.421053,cluster3
1651,18.9,18,-0.9,-0.9,10.25,2,5.162602,cluster3
1652,8.099999,7.2,-0.9,-0.9,4.25,2,30.321195,cluster6
1653,21.599998,18.9,-0.9,-0.9,22.499999,4,3.680396,cluster3
1654,39.599998,37.799999,-0.9,-0.900002,32.25,3,12.83291,cluster3
1655,48.599998,46.799999,-0.9,-0.900002,39.749999,3,23.601619,cluster3
1656,21.599998,19.799999,-0.9,-0.9,17.249999,3,4.153613,cluster3
1657,5.4,4.5,-0.9,-0.9,2.75,2,5.51045,cluster1
1658,47.699997,45.899998,-0.899999,-0.900002,38.999999,3,14.111111,cluster3
1659,43.199997,41.399998,-0.899999,-0.900002,35.249999,3,3.912672,cluster3
1660,26.099998,22.5,-0.899999,-0.9,33.749999,5,13.092094,cluster3
1661,63.899998,60.3,-0.899999,-0.900003,86.249999,5,3.802395,cluster3
1662,16.199999,14.4,-0.899999,-0.9,12.749999,3,4.542632,cluster1
1663,26.099998,23.4,-0.899999,-0.9,27.499999,4,6.067489,cluster3
1664,36.899998,34.2,-0.899999,-0.9,39.499999,4,20.05025,cluster3
1665,43.199997,38.700001,-0.899999,-0.900002,68.249998,6,21.166667,cluster3
1666,21.599998,20.699999,-0.899999,-0.899999,11.749999,2,4.907346,cluster3
1667,56.699997,54,-0.899999,-0.900002,61.499999,4,6.684211,cluster3
1668,47.699997,45,-0.899999,-0.900002,51.499999,4,5.557238,cluster3
1669,8.099999,7.2,-0.899999,-0.899999,4.25,2,4.555815,cluster1
1670,30.599998,28.8,-0.899999,-0.899999,24.749999,3,7.383721,cluster3
1671,10.799999,9.9,-0.899999,-0.899999,5.75,2,5.855827,cluster1
1672,36.899998,35,-0.899999,-1,29.972222,3,5.044037,cluster3
1673,59.399998,57.6,-0.899999,-0.9,48.749999,3,7.035084,cluster3
1674,63.899998,62.1,-0.899999,-0.9,52.499999,3,10.542746,cluster3
1675,54.899998,53.1,-0.899999,-0.9,44.999999,3,12.344448,cluster3
1676,41.399998,38.700001,-0.899999,-0.900002,44.499999,4,8.664181,cluster3
1677,36.899998,34.200001,-0.899999,-0.900002,39.499999,4,4.002853,cluster3
1678,69.299995,66.6,-0.899998,-0.9,75.499999,4,4.329877,cluster3
1679,45.899998,45,-0.899998,-0.899998,25.249999,2,4.151897,cluster3
1680,54.899998,54,-0.899998,-0.899998,30.249999,2,10.162465,cluster3
1681,50.399998,49.5,-0.899998,-0.899998,27.749999,2,12.58389,cluster3
1682,43.199997,42.299999,-0.899998,-0.899998,23.749999,2,5.803821,cluster3
1683,59.399998,58.5,-0.899998,-0.899998,32.749999,2,4.179874,cluster3
1684,52.199997,51.299999,-0.899998,-0.899998,28.749999,2,6.047619,cluster3
1685,56.699997,55.799999,-0.899998,-0.899998,31.249999,2,8.466667,cluster3
1686,45.899998,45,-0.899998,-0.899998,25.249999,2,6.01254,cluster3
1687,36.899998,36,-0.899998,-0.899998,20.249999,2,33.504153,cluster3
1688,41.399998,40.5,-0.899998,-0.899998,22.749999,2,8.121075,cluster3
1689,64.799995,63,-0.899998,-0.899998,53.249998,3,7.431761,cluster3
1690,56.699997,55.8,-0.899997,-0.899997,31.249999,2,3.650516,cluster3
1691,61.199997,60.3,-0.899997,-0.899997,33.749999,2,4.10166,cluster3
1692,64.799995,63.899998,-0.899997,-0.899997,35.749998,2,4.177632,cluster3
1693,82.799995,81.9,-0.899995,-0.899995,45.749999,2,4.767946,cluster4
1694,78.299995,77.400002,-0.899994,-0.899994,43.249999,2,7.9375,cluster4
1695,44.127541,43.246849,-0.880692,-0.880692,24.270664,2,19.448924,cluster3
1696,23.4,22.571884,-0.828115,-0.828115,12.769968,2,4.492822,cluster3
1697,9.396276,9.044888,-0.351388,-0.351388,5.122545,2,10.789833,cluster1
1698,9.044888,9,-0.044888,-0.044888,5.012469,2,8.170885,cluster1
1699,28.965776,0,-28.965776,-28.965776,8.046049,2,4.402828,cluster2
1700,25.94993,0,-25.94993,-25.94993,7.208314,2,4.847328,cluster2
1701,50.810238,0,-25.405119,-49.89135,27.972663,3,7.184522,cluster2
1702,20.225883,0,-20.225883,-20.225883,5.618301,2,8.787581,cluster2
1703,17.314398,0,-17.314398,-17.314398,4.809555,2,6.767311,cluster2
1704,32.23027,0,-16.115135,-26.526611,16.321356,3,5.005581,cluster2
1705,16.034704,0,-16.034704,-16.034704,4.454084,2,6.821083,cluster2
1706,14.566312,0,-14.566312,-14.566312,4.046198,2,5.369102,cluster2
1707,11.736733,0,-11.736733,-11.736733,3.260204,2,3.547486,cluster2
1708,22.925045,0,-11.462523,-17.844053,11.324749,3,5.927221,cluster2
1709,32.676105,0,-10.892035,-30.827595,26.364912,4,10.285865,cluster2
1710,58.389683,48.097145,-10.292538,-10.292538,29.579674,2,18.759571,cluster3
1711,9.831779,0,-9.831779,-9.831779,2.73105,2,3.583997,cluster2
1712,19.27052,0,-9.63526,-12.219902,7.311427,3,7.034457,cluster2
1713,31.774822,22.362913,-9.411909,-9.411909,15.03826,2,4.468245,cluster3
1714,60.14342,51.049175,-9.094245,-9.094245,30.886832,2,5.776675,cluster3
1715,54.622414,20.307133,-8.57882,-12.047222,51.072834,5,24.555987,cluster3
1716,8.496374,0,-8.496374,-8.496374,2.360104,2,4.206477,cluster2
1717,8.273135,0,-8.273135,-8.273135,2.298093,2,5.728239,cluster2
1718,8.029725,0,-8.029725,-8.029725,2.230479,2,4.821906,cluster2
1719,77.37519,45.855442,-7.879937,-13.806945,80.453856,5,5.093847,cluster3
1720,7.799398,0,-7.799398,-7.799398,2.166499,2,5.654649,cluster2
1721,40.38915,25.154196,-7.617477,-14.38379,25.430196,3,5.772727,cluster3
1722,54.085278,38.935844,-7.574717,-15.046318,40.834246,3,5.96273,cluster3
1723,36.899998,29.609999,-7.289999,-7.289999,18.474999,2,9.471145,cluster3
1724,6.994769,0,-6.994769,-6.994769,1.942991,2,6.287129,cluster2
1725,6.97972,0,-6.97972,-6.97972,1.938811,2,3.534187,cluster2
1726,6.815397,0,-6.815397,-6.815397,1.893166,2,2.885825,cluster2
1727,47.259999,40.5,-6.759999,-6.759999,24.377778,2,5.802553,cluster3
1728,7.038388,0.32368,-6.714708,-6.714708,2.045019,2,4.303274,cluster1
1729,26.378181,0,-6.594545,-10.528163,20.1197,5,25.6065,cluster2
1730,44.87661,0,-6.410944,-20.769518,62.443884,8,4.078451,cluster5
1731,6.209144,0,-6.209144,-6.209144,1.724762,2,8.355263,cluster2
1732,22.561317,10.227487,-6.166915,-9.184456,12.823796,3,4.930428,cluster1
1733,6.075417,0,-6.075417,-6.075417,1.687616,2,6.48291,cluster2
1734,13.345288,7.377519,-5.967769,-5.967769,5.756335,2,8.0206,cluster1
1735,118.595184,112.78302,-5.812164,-5.812164,64.271723,2,5.542634,cluster4
1736,112.89416,107.11005,-5.78411,-5.78411,61.112281,2,3.567416,cluster4
1737,11.372721,0,-5.686361,-10.669643,6.122879,3,5.21291,cluster2
1738,61.273674,55.639404,-5.63427,-5.63427,32.475855,2,14.638318,cluster3
1739,105.48873,94.36424,-5.562245,-7.13106,82.836289,3,9.285999,cluster4
1740,28.04,22.5,-5.54,-5.54,14.038889,2,4.044586,cluster3
1741,40.52,34.999998,-5.520002,-5.520002,20.977777,2,20.566971,cluster3
1742,10.674904,0,-5.337452,-6.623993,4.090504,3,11.759259,cluster2
1743,5.322094,0,-5.322094,-5.322094,1.478359,2,5.56026,cluster2
1744,115.481834,110.19059,-5.291244,-5.291244,62.686784,2,3.835071,cluster4
1745,59.55985,54.2965,-5.26335,-5.26335,31.626764,2,13.362077,cluster3
1746,73.26566,68.09409,-5.17157,-5.17157,39.266597,2,31.9565,cluster3
1747,10.111436,0,-5.055718,-9.699784,5.503117,3,11.273261,cluster2
1748,117.78635,112.76001,-5.02634,-5.02634,64.040656,2,18.809381,cluster4
1749,14.979747,0,-4.993249,-6.138729,8.087827,4,5.091115,cluster2
1750,4.890449,0,-4.890449,-4.890449,1.358458,2,4.535714,cluster2
1751,110.257645,95.66819,-4.863152,-7.4812,115.971963,4,3.871951,cluster4
1752,55.926746,51.10834,-4.818406,-4.818406,29.731968,2,4.618814,cluster3
1753,51.092594,17.683558,-4.772719,-10.335652,88.384024,8,4.260732,cluster3
1754,66.51279,0,-4.750914,-9.522142,138.88949,15,7.766024,cluster5
1755,57.348488,52.62191,-4.726578,-4.726578,30.547333,2,7.470588,cluster3
1756,47.16115,0,-4.716115,-24.113297,87.390232,11,5.1631,cluster5
1757,18.81955,0,-4.704887,-17.707033,20.423706,5,6.960867,cluster2
1758,86.43624,81.76692,-4.66932,-4.66932,46.7231,2,11.545455,cluster4
1759,4.620658,0,-4.620658,-4.620658,1.283516,2,4.411798,cluster2
1760,65.10576,60.489506,-4.616254,-4.616254,34.887574,2,4.251086,cluster3
1761,23.244318,5.200413,-4.510976,-7.139166,18.592266,5,9.754122,cluster1
1762,48.201466,21.436512,-4.460826,-9.080208,74.162068,7,6.888229,cluster3
1763,4.403836,0,-4.403836,-4.403836,1.223288,2,35.410688,cluster2
1764,13.160105,0,-4.386702,-4.767338,7.169258,4,6.43199,cluster2
1765,4.346098,0,-4.346098,-4.346098,1.20725,2,15.325548,cluster2
1766,41.4725,37.15316,-4.31934,-4.31934,21.840461,2,9.025944,cluster3
1767,63.738285,16.48811,-4.29547,-9.028339,136.321226,12,10.948276,cluster0
1768,4.283981,0,-4.283981,-4.283981,1.189995,2,5.958598,cluster2
1769,40.110737,3.05234,-4.236275,-22.210208,39.400832,9,7.215909,cluster1
1770,20.831343,0,-4.166269,-18.112333,27.339732,6,33.553963,cluster2
1771,33.211414,0,-4.151427,-10.081955,49.213173,9,8.599577,cluster5
1772,4.108941,0,-4.108941,-4.108941,1.141372,2,4.573469,cluster2
1773,53.09315,36.74773,-4.086355,-7.147622,65.379009,5,5.245702,cluster3
1774,86.10618,77.96132,-4.07243,-5.36797,68.001586,3,6.747493,cluster4
1775,102.30872,98.30225,-4.00647,-4.00647,55.725269,2,7.061122,cluster4
1776,45.190277,5.444397,-3.974588,-7.863897,67.983227,11,3.931585,cluster0
1777,55.169468,15.612954,-3.955651,-8.191325,120.686112,11,5.295512,cluster0
1778,91.27892,79.4723,-3.93554,-7.45696,96.353189,4,7.348819,cluster4
1779,44.403492,40.499153,-3.904339,-3.904339,23.584068,2,25.4831,cluster3
1780,19.43892,0,-3.887784,-15.038571,23.877749,6,21.299577,cluster2
1781,42.66527,0,-3.878661,-25.391762,96.151219,12,3.757396,cluster5
1782,67.33722,63.49672,-3.8405,-3.8405,36.342761,2,2.762425,cluster3
1783,56.30406,18.113012,-3.819105,-12.088665,128.472328,11,9.204339,cluster0
1784,27.58505,19.997726,-3.793662,-5.08012,19.468807,3,3.890306,cluster3
1785,123.42984,119.67403,-3.75581,-3.75581,67.528853,2,3.963896,cluster4
1786,109.68854,105.95326,-3.73528,-3.73528,59.9005,2,4.752218,cluster4
1787,22.254765,0,-3.709128,-17.387064,34.466353,7,35.484278,cluster2
1788,102.99044,99.29931,-3.69113,-3.69113,56.191597,2,30.371005,cluster4
1789,3.674634,0,-3.674634,-3.674634,1.020732,2,6.105769,cluster2
1790,110.98173,107.35235,-3.62938,-3.62938,60.648356,2,5.521739,cluster4
1791,99.80332,96.19417,-3.60915,-3.60915,54.443747,2,14.514918,cluster4
1792,26.898102,19.688929,-3.604586,-5.826784,18.793986,3,4.910204,cluster3
1793,39.542606,0,-3.594782,-6.752677,68.506288,12,5.253878,cluster5
1794,111.85241,104.70081,-3.5758,-4.918725,89.857474,3,5.587856,cluster4
1795,94.34448,90.77979,-3.56469,-3.56469,51.423408,2,3.22335,cluster4
1796,35.202538,0,-3.520254,-10.814586,65.250975,11,11.422386,cluster5
1797,106.861755,103.353195,-3.50856,-3.50856,58.393042,2,6.493629,cluster4
1798,10.485276,0,-3.495092,-10.430183,8.717366,4,4.875618,cluster2
1799,62.557285,52.132504,-3.474927,-5.283424,63.829664,4,12.294638,cluster3
1800,117.08642,113.62379,-3.46263,-3.46263,64.086169,2,8.952354,cluster4
1801,62.1032,58.654636,-3.448564,-3.448564,33.543843,2,5.680638,cluster3
1802,88.56931,85.13927,-3.43004,-3.43004,48.252383,2,4.554931,cluster4
1803,107.14369,103.729614,-3.414076,-3.414076,58.575918,2,6.817121,cluster4
1804,65.55063,31.735727,-3.38149,-6.849384,162.261364,11,5.017525,cluster0
1805,110.099815,106.74483,-3.354985,-3.354985,60.234624,2,3.356296,cluster4
1806,113.17311,109.84329,-3.32982,-3.32982,61.949,2,8.244475,cluster4
